dtp_id,h3_r8,h3_r9,coord_valid,has_traffic_light,has_crosswalk,has_unregulated_cross,has_regulated_cross,has_bus_stop,has_roundabout,has_bridge,has_underground_cross,has_school_nearby,has_residential,has_gas_station,has_camera,is_intersection,is_open_road,poi_count_from_data,traffic_lane_amount,dtp_traffic_lane,traffic_area_width,wayside_width,sidewalk_width,center_mall_width,lane_width_m,has_sidewalk,has_center_divider,is_multilane,dtp_lane_normalized,srf_code,tr_area_state_code,cmall_type_code,cut_code,cut_pr_code,distance_to_intersection_m,distance_to_crosswalk_m,distance_to_bus_stop_m,poi_count_100m,poi_count_300m,crossing_density,stop_density,speed_limit,road_class,landuse_type,h3_res,cell_id
552273627,8811aa45c1fffff,8911aa45c17ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5.0,1.0,220.0,30.0,0.0,36.0,44.0,0,1,1,0.2,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,433.38328509789625,,280.09982846997667,0.0,3.0,0.0,3.0,60.0,path,residential,8,8811aa45c1fffff
552389627,8811aa633bfffff,8911aa633b3ffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,0,0,4,2.0,1.0,178.0,0.0,40.0,0.0,89.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,190.6774444105163,,89.34605694006241,2.0,11.0,0.0,5.0,60.0,footway,park,8,8811aa633bfffff
552512027,8811aa4d57fffff,8911aa4d56fffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,2,5.0,2.0,180.0,10.0,20.0,0.0,36.0,1,0,1,0.4,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,370.49712265063783,,154.31543455388203,0.0,2.0,0.0,2.0,60.0,footway,residential,8,8811aa4d57fffff
552502027,8811aa0d63fffff,8911aa0d637ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,3.0,1.0,112.0,50.0,0.0,16.0,37.333333333333336,0,1,0,0.3333333333333333,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,658.7023582932214,,194.94270237402316,0.0,2.0,0.0,2.0,60.0,secondary,retail,8,8811aa0d63fffff
552525827,8811aa6247fffff,8911aa6246fffff,1,0.0,0.0,1,1,1,0.0,0,1,0,1,0,0,1,0,6,4.0,2.0,177.0,0.0,30.0,0.0,44.25,1,0,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,207.49632637973588,,143.05266055399068,0.0,12.0,0.0,8.0,60.0,footway,forest,8,8811aa6247fffff
552444227,881181b4d5fffff,891181b4d47ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5.0,2.0,192.0,30.0,0.0,20.0,38.4,0,1,1,0.4,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,1056.9585453562424,,186.52762613791037,0.0,2.0,0.0,2.0,100.0,trunk,farmland,8,881181b4d5fffff
552444627,8811aa6b09fffff,8911aa6b087ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,2,4.0,2.0,148.0,0.0,36.0,0.0,37.0,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,257.3089550279829,,255.49171460704264,0.0,8.0,0.0,4.0,60.0,footway,residential,8,8811aa6b09fffff
552468627,881181b633fffff,891181b632bffff,1,0.0,0.0,0,1,1,0.0,0,0,1,1,0,0,1,1,5,2.0,1.0,113.0,0.0,30.0,0.0,56.5,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,387.82329182669974,,64.029436161254,2.0,2.0,0.0,2.0,60.0,service,residential,8,881181b633fffff
552506227,8811aa6b63fffff,8911aa6b637ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,1,4,4.0,2.0,153.0,0.0,35.0,0.0,38.25,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,458.3856395218956,,81.83409673901322,1.0,2.0,0.0,2.0,60.0,footway,park,8,8811aa6b63fffff
552513427,8811aa6811fffff,8911aa68107ffff,1,1.0,0.0,0,1,0,0.0,0,0,0,1,0,0,0,0,4,1.0,1.0,69.0,0.0,26.0,0.0,69.0,1,0,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,64.4481529570186,,65.89217752539444,5.0,16.0,0.0,5.0,60.0,tertiary_link,forest,8,8811aa6811fffff
552454427,8811aa709dfffff,8911aa709cbffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,0,0,3,2.0,1.0,144.0,0.0,32.0,0.0,72.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,449.38719532310563,,350.0245470228163,0.0,0.0,0.0,0.0,60.0,footway,residential,8,8811aa709dfffff
552427627,8811aa7169fffff,8911aa7168bffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,1,4.0,2.0,160.0,0.0,20.0,0.0,40.0,1,0,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,448.50503113687466,,79.17940630853984,2.0,3.0,0.0,3.0,60.0,secondary,grass,8,8811aa7169fffff
552414627,8811aa45cbfffff,8911aa45cb3ffff,1,,,0,0,0,,0,0,0,0,0,0,0,1,0,5.0,4.0,220.0,30.0,0.0,36.0,44.0,0,1,1,0.8,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa45cbfffff
552494227,8811aa712bfffff,8911aa712b7ffff,1,,,0,1,1,,0,0,0,1,0,0,0,0,3,2.0,1.0,120.0,0.0,62.0,0.0,60.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa712bfffff
552496827,8811aa6885fffff,8911aa6884fffff,1,0.0,0.0,1,1,1,0.0,1,0,0,0,0,0,1,0,4,6.0,2.0,344.0,0.0,30.0,99.0,57.333333333333336,1,1,1,0.3333333333333333,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,172.47148006569486,,282.2791218003563,0.0,3.0,0.0,1.0,90.0,trunk,industrial,8,8811aa6885fffff
552885227,8811aa633bfffff,8911aa606dbffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,1,4,2.0,1.0,64.0,0.0,26.0,0.0,32.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,190.6774444105163,,89.34605694006241,2.0,11.0,0.0,5.0,60.0,footway,park,8,8811aa633bfffff
552372627,8811aa6181fffff,8911aa6181bffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,1,2,5.0,5.0,190.0,20.0,0.0,20.0,38.0,0,1,1,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,870.1364752148313,,121.01979948275383,0.0,5.0,0.0,5.0,60.0,footway,residential,8,8811aa6181fffff
552520427,8811aa61c7fffff,8911aa61c63ffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,0,1,4,3.0,1.0,172.0,0.0,20.0,0.0,57.333333333333336,1,0,0,0.3333333333333333,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,265.03124227961024,,164.80863940432408,0.0,5.0,0.0,4.0,60.0,service,residential,8,8811aa61c7fffff
552397827,8811aa7addfffff,8911aa7adc7ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,0,1,2,7.0,2.0,238.0,34.0,0.0,50.0,34.0,0,1,1,0.2857142857142857,Асфальтобетонное,Мокрое,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,405.5646269399377,,334.1555275770339,0.0,0.0,0.0,0.0,60.0,service,residential,8,8811aa7addfffff
552572227,8811aa733bfffff,8911aa733a3ffff,1,0.0,0.0,1,1,1,0.0,0,0,0,0,0,0,0,0,2,4.0,2.0,148.0,0.0,52.0,22.0,37.0,1,1,1,0.5,Асфальтобетонное,Мокрое,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,131.55434227473214,,121.22366158715552,0.0,8.0,0.0,3.0,60.0,service,grass,8,8811aa733bfffff
552608427,8811aa45d3fffff,8911aa45d23ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,42.0,0.0,10.0,0.0,42.0,1,0,0,1.0,Асфальтобетонное,Со снежным накатом,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,151.56651228131523,,265.69468903667524,0.0,4.0,0.0,3.0,60.0,service,residential,8,8811aa45d3fffff
552617427,8811aa4857fffff,8911aa4856bffff,1,0.0,0.0,1,1,1,0.0,0,0,0,0,0,0,0,0,1,2.0,1.0,80.0,5.0,0.0,0.0,40.0,0,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,358.8239279394667,,111.81906913258796,0.0,2.0,0.0,2.0,60.0,footway,recreation_ground,8,8811aa4857fffff
552647427,8811aa5591fffff,8911aa55907ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,2.0,1.0,75.0,20.0,0.0,0.0,37.5,0,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,175.6438329419991,,167.26213055435767,0.0,6.0,0.0,2.0,60.0,service,residential,8,8811aa5591fffff
552805227,8811aa702bfffff,8911aa702a7ffff,1,,,0,0,0,,0,0,0,1,0,0,0,0,1,1.0,1.0,80.0,0.0,30.0,0.0,80.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa702bfffff
553049227,8811aa7ab9fffff,8911aa7ab83ffff,1,1.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,4,4.0,1.0,250.0,0.0,66.0,99.0,62.5,1,1,1,0.25,Асфальтобетонное,Обработанное противогололедными материалами,Иной вид разделительной полосы,Прямая в плане,Горизонтальный,18.33643500294524,,11.825063175191376,4.0,15.0,0.0,3.0,60.0,footway,residential,8,8811aa7ab9fffff
552525427,8811aa78e9fffff,8911aa78e87ffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,1,2,3.0,1.0,280.0,0.0,30.0,7.0,93.33333333333333,1,1,0,0.3333333333333333,Асфальтобетонное,Мокрое,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,352.42955604040077,,227.21825175844268,0.0,1.0,0.0,1.0,60.0,service,commercial,8,8811aa78e9fffff
552630627,8811aa6885fffff,8911aa6884fffff,1,0.0,0.0,1,1,0,0.0,1,0,0,0,0,0,1,0,3,6.0,2.0,173.0,0.0,30.0,99.0,28.833333333333332,1,1,1,0.3333333333333333,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,172.47148006569486,,282.2791218003563,0.0,3.0,0.0,1.0,90.0,trunk,industrial,8,8811aa6885fffff
552623827,8811aa44c3fffff,8911aa44c2fffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,0,0,4,1.0,1.0,75.0,0.0,60.0,0.0,75.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,393.4678015511157,,161.87283983909617,0.0,7.0,0.0,7.0,60.0,service,residential,8,8811aa44c3fffff
552648027,8811aa44d1fffff,8911aa44d0bffff,1,0.0,0.0,0,0,1,0.0,0,0,1,1,0,0,1,0,3,2.0,1.0,80.0,0.0,20.0,0.0,40.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,215.79973196351517,,214.56308698264448,0.0,4.0,0.0,3.0,60.0,footway,park,8,8811aa44d1fffff
552630827,8811aa78d9fffff,8911aa78d83ffff,1,0.0,0.0,0,1,0,0.0,0,1,0,1,0,0,1,0,2,2.0,1.0,177.0,0.0,70.0,0.0,88.5,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,135.40562725153856,,87.68392770769512,1.0,11.0,0.0,8.0,60.0,service,residential,8,8811aa78d9fffff
558065827,8811aa6113fffff,8911aa6113bffff,1,0.0,0.0,0,1,1,0.0,0,0,1,1,0,0,1,0,4,2.0,1.0,204.0,0.0,25.0,0.0,102.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,141.79330207823477,,105.25352566066836,0.0,17.0,0.0,9.0,60.0,service,residential,8,8811aa6113fffff
552624627,8811aa6a55fffff,8911aa6a543ffff,1,0.0,0.0,0,0,1,0.0,1,0,0,1,0,0,1,0,4,7.0,2.0,266.0,0.0,18.0,14.0,38.0,1,1,1,0.2857142857142857,Асфальтобетонное,Обработанное противогололедными материалами,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,102.86125136830599,,60.7033145873313,2.0,8.0,0.0,4.0,60.0,footway,industrial,8,8811aa6a55fffff
552545227,8811aa7903fffff,8911aa7902bffff,1,0.0,0.0,0,0,1,0.0,0,0,1,0,0,0,0,0,2,2.0,2.0,100.0,0.0,20.0,99.0,50.0,1,1,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,155.97394402006952,,103.4292499868774,0.0,14.0,0.0,7.0,60.0,service,forest,8,8811aa7903fffff
552662627,8811aa7a8bfffff,8911aa7a8a3ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,2,1.0,1.0,120.0,0.0,26.0,0.0,120.0,1,0,0,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,199.9933296096229,,135.1178130789706,0.0,10.0,0.0,5.0,60.0,residential,residential,8,8811aa7a8bfffff
552542027,8811aa44c7fffff,8911aa44c63ffff,1,1.0,0.0,0,1,1,0.0,1,0,0,1,0,0,1,0,4,3.0,2.0,105.0,0.0,34.0,0.0,35.0,1,0,0,0.6666666666666666,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,74.6285022521206,,28.912403380342163,3.0,9.0,0.0,7.0,60.0,footway,grass,8,8811aa44c7fffff
552602227,8811aa781dfffff,8911aa781c7ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,1,3.0,1.0,128.0,0.0,30.0,0.0,42.666666666666664,1,0,0,0.3333333333333333,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,259.4686476976043,,329.4727319432252,0.0,3.0,0.0,0.0,60.0,service,industrial,8,8811aa781dfffff
552543227,8811aa4e93fffff,8911aa4e92bffff,1,0.0,0.0,1,1,0,0.0,0,0,1,1,0,0,0,0,2,2.0,1.0,86.0,0.0,23.0,0.0,43.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,472.8727689491572,,265.8358507887107,0.0,4.0,0.0,4.0,60.0,service,residential,8,8811aa4e93fffff
552631827,8811aa4199fffff,8911aa41993ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,4.0,2.0,180.0,25.0,0.0,20.0,45.0,0,1,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,299.68935408500624,,1184.8676928382117,0.0,1.0,0.0,0.0,60.0,path,allotments,8,8811aa4199fffff
552622027,8811aa7085fffff,8911aa70843ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,1,2.0,1.0,74.0,0.0,20.0,0.0,37.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,376.4545599875188,,84.92881453982173,1.0,5.0,0.0,5.0,60.0,secondary,residential,8,8811aa7085fffff
552651627,8811aa791dfffff,8911aa79037ffff,1,,,0,0,0,,0,1,0,1,0,0,1,0,4,5.0,1.0,172.0,0.0,30.0,18.0,34.4,1,1,1,0.2,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa791dfffff
553495427,8811aa44c7fffff,8911aa44c6bffff,1,1.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,2,2.0,1.0,118.0,0.0,26.0,0.0,59.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,74.6285022521206,,28.912403380342163,3.0,9.0,0.0,7.0,60.0,footway,grass,8,8811aa44c7fffff
554275827,8811aa6801fffff,8911aa68003ffff,1,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,1,4,1.0,1.0,64.0,0.0,20.0,0.0,64.0,1,0,0,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,308.03179068907207,,193.42014530727337,0.0,3.0,0.0,3.0,60.0,service,residential,8,8811aa6801fffff
552537227,8811aa70edfffff,8911aa70ec7ffff,1,0.0,0.0,0,1,1,0.0,0,0,1,1,1,0,1,0,4,4.0,3.0,142.0,0.0,26.0,0.0,35.5,1,0,1,0.75,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,457.11801853505926,,464.8896504366425,0.0,0.0,0.0,0.0,60.0,service,industrial,8,8811aa70edfffff
552551227,8811aa731dfffff,8911aa731c7ffff,1,1.0,0.0,1,1,1,0.0,0,0,0,1,0,0,1,0,7,2.0,1.0,45.0,0.0,6.0,0.0,22.5,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,88.07435982290141,,26.684752397147378,3.0,24.0,0.0,12.0,60.0,footway,residential,8,8811aa731dfffff
552643827,8811aa7203fffff,8911aa72037ffff,1,0.0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,5.0,1.0,212.0,0.0,22.0,0.0,42.4,1,0,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Уклон,802.3970804745594,,464.21774449244805,0.0,0.0,0.0,0.0,60.0,secondary_link,forest,8,8811aa7203fffff
552729227,8811aa7135fffff,8911aa7134bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,3.0,1.0,124.0,10.0,0.0,14.0,41.333333333333336,0,1,0,0.3333333333333333,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,230.04461929543697,,214.28181274683303,0.0,4.0,0.0,3.0,60.0,service,grass,8,8811aa7135fffff
552748827,8811aa6a5bfffff,8911aa6a5a3ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,3.0,2.0,119.0,10.0,0.0,10.0,39.666666666666664,0,1,0,0.6666666666666666,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,507.5367784699939,,463.6247290858183,0.0,0.0,0.0,0.0,60.0,service,residential,8,8811aa6a5bfffff
552772627,8811aa0d65fffff,8911aa0d657ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,0,0,3,4.0,1.0,144.0,0.0,25.0,0.0,36.0,1,0,1,0.25,"Асфальтобетонное, с поверхностной обработкой",Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,222.06396603355182,,149.73513797889078,0.0,7.0,0.0,6.0,60.0,footway,residential,8,8811aa0d65fffff
552797827,8811aa736dfffff,8911aa736dbffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,3.0,3.0,108.0,0.0,12.0,0.0,36.0,1,0,0,1.0,"Асфальтобетонное, с поверхностной обработкой",Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,404.4160544720262,,41.133100020012485,2.0,3.0,0.0,3.0,60.0,footway,industrial,8,8811aa736dfffff
552963427,8811aa4cc3fffff,8911aa4cc27ffff,1,1.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,2,2.0,1.0,102.0,0.0,30.0,0.0,51.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,17.012458299446646,,74.89652553967046,11.0,30.0,0.0,13.0,60.0,footway,grass,8,8811aa4cc3fffff
553047827,881181b60dfffff,891181b60c3ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,1.0,1.0,50.0,0.0,10.0,0.0,50.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,578.2274647402526,,388.75193587215523,0.0,0.0,0.0,0.0,60.0,footway,residential,8,881181b60dfffff
553053427,8811aa7921fffff,8911aa79203ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,4.0,2.0,136.0,0.0,20.0,0.0,34.0,1,0,1,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,343.1173073069456,,215.42648393314468,0.0,2.0,0.0,2.0,60.0,service,industrial,8,8811aa7921fffff
553643227,8811aa6a07fffff,8911aa6a07bffff,1,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,0,5,1.0,1.0,56.0,0.0,12.0,0.0,56.0,1,0,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,215.39141323801974,,158.18485196356136,0.0,6.0,0.0,5.0,60.0,service,park,8,8811aa6a07fffff
567093827,8811aa6343fffff,8911aa6343bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,3,1.0,1.0,28.0,0.0,0.0,0.0,28.0,0,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,422.08248517947897,,414.27478059052225,0.0,0.0,0.0,0.0,60.0,service,industrial,8,8811aa6343fffff
552776427,8811aa7067fffff,8911aa70663ffff,1,1.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,0,1,5.0,1.0,185.0,0.0,0.0,25.0,37.0,0,1,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Вершина подъема (начало спуска),28.068497592317982,,108.74969210178394,2.0,7.0,0.0,4.0,60.0,tertiary,grass,8,8811aa7067fffff
552764827,8811aa719bfffff,8911aa719afffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,3.0,3.0,108.0,10.0,0.0,0.0,36.0,0,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,396.6699535919533,,362.2304886885911,0.0,0.0,0.0,0.0,60.0,service,industrial,8,8811aa719bfffff
552773227,8811aa7019fffff,8911aa7019bffff,1,0.0,0.0,0,1,0,0.0,0,0,1,1,0,0,1,1,5,3.0,2.0,102.0,0.0,28.0,5.0,34.0,1,1,0,0.6666666666666666,Асфальтобетонное,Заснеженное,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,236.21575324612112,,271.8846881098711,0.0,3.0,0.0,2.0,90.0,primary,residential,8,8811aa7019fffff
552801027,8811aa6b59fffff,8911aa6b583ffff,1,1.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,3,4.0,3.0,154.0,0.0,36.0,0.0,38.5,1,0,1,0.75,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,88.68876275021053,,55.357842429096756,3.0,11.0,0.0,9.0,60.0,secondary,residential,8,8811aa6b59fffff
552823827,8811aa615dfffff,8911aa615dbffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,3,2.0,1.0,70.0,0.0,20.0,0.0,35.0,1,0,0,0.5,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,200.61527456508057,,114.83975706174068,0.0,12.0,0.0,10.0,60.0,footway,residential,8,8811aa615dfffff
553027027,8811aa7ad9fffff,8911aa7ad87ffff,1,,,0,1,1,,0,0,0,1,0,0,1,0,2,2.0,2.0,84.0,0.0,20.0,0.0,42.0,1,0,0,1.0,Асфальтобетонное,Заснеженное,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa7ad9fffff
552784027,8811aa7305fffff,8911aa73053ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,0,0,3,3.0,3.0,108.0,0.0,20.0,99.0,36.0,1,1,0,1.0,"Асфальтобетонное, с поверхностной обработкой",Мокрое,Иной вид разделительной полосы,Прямая в плане,Горизонтальный,202.0065155195658,,258.409084331115,0.0,3.0,0.0,1.0,60.0,path,forest,8,8811aa7305fffff
552676027,8811aa7049fffff,8911aa70483ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,1,0,2,5.0,1.0,180.0,0.0,20.0,0.0,36.0,1,0,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,162.89109308049834,,148.62474738770402,0.0,6.0,0.0,4.0,60.0,footway,forest,8,8811aa7049fffff
552793427,8811aa7133fffff,8911aa71323ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,4.0,1.0,160.0,5.0,0.0,48.0,40.0,0,1,1,0.25,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,110.36690511929342,,75.08766302204671,2.0,12.0,0.0,10.0,60.0,footway,grass,8,8811aa7133fffff
552841027,8811aa6127fffff,8911aa6127bffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,1,0,4,4.0,3.0,140.0,0.0,26.0,0.0,35.0,1,0,1,0.75,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,201.45302803923468,,237.22179914981507,0.0,6.0,0.0,4.0,60.0,footway,residential,8,8811aa6127fffff
552778827,8811aa6127fffff,8911aa61273ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,1,1,4,4.0,4.0,126.0,0.0,20.0,0.0,31.5,1,0,1,1.0,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,201.45302803923468,,237.22179914981507,0.0,6.0,0.0,4.0,60.0,footway,residential,8,8811aa6127fffff
552783427,8811aa4cc9fffff,8911aa4cc13ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,5.0,2.0,226.0,20.0,0.0,15.0,45.2,0,1,1,0.4,Асфальтобетонное,Обработанное противогололедными материалами,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,780.2831445881595,,45.35629801575326,2.0,5.0,0.0,5.0,60.0,footway,grass,8,8811aa4cc9fffff
