month,season,day_of_week_dtp,time_of_day,is_weekend,dtp_count,dead_total,injured_total,pct_fatal,pct_speed_viol,pct_priority_viol,pct_alcohol,pct_pedestrian,pct_night
9,Осень,5,Ночь,,106,11,140,0.08490566037735849,0.20754716981132076,0.08490566037735849,0.0,0.11320754716981132,1.0
9,Осень,5,Утро,,50,4,58,0.08,0.06,0.08,0.0,0.12,0.0
9,Осень,6,Вечер,,161,5,183,0.031055900621118012,0.08074534161490683,0.043478260869565216,0.0,0.2981366459627329,0.0
9,Осень,6,День,,205,6,233,0.02926829268292683,0.1073170731707317,0.04878048780487805,0.0,0.24878048780487805,0.0
9,Осень,6,Ночь,,106,10,116,0.09433962264150944,0.24528301886792453,0.04716981132075472,0.0,0.10377358490566038,1.0
9,Осень,6,Утро,,32,2,36,0.0625,0.21875,0.0625,0.0,0.1875,0.0
10,Осень,0,Вечер,,230,11,239,0.04782608695652174,0.09565217391304348,0.04782608695652174,0.0,0.3695652173913043,0.0
10,Осень,0,День,,183,9,191,0.04918032786885246,0.08743169398907104,0.060109289617486336,0.0,0.3333333333333333,0.0
10,Осень,0,Ночь,,80,5,95,0.0625,0.25,0.125,0.0,0.125,1.0
10,Осень,0,Утро,,100,2,105,0.02,0.11,0.04,0.0,0.41,0.0
10,Осень,1,Вечер,,211,12,228,0.05687203791469194,0.06635071090047394,0.07109004739336493,0.0,0.36018957345971564,0.0
10,Осень,1,День,,239,12,252,0.03765690376569038,0.1134453781512605,0.046218487394957986,0.0,0.2689075630252101,0.0
10,Осень,1,Ночь,,49,6,62,0.10204081632653061,0.24489795918367346,0.04081632653061224,0.0,0.1836734693877551,1.0
10,Осень,1,Утро,,94,3,108,0.031914893617021274,0.07446808510638298,0.07446808510638298,0.0,0.3191489361702128,0.0
10,Осень,2,Вечер,,217,5,235,0.02304147465437788,0.03225806451612903,0.06912442396313365,0.0,0.41935483870967744,0.0
10,Осень,2,День,,184,4,202,0.021739130434782608,0.043478260869565216,0.07065217391304347,0.0,0.23369565217391305,0.0
10,Осень,2,Ночь,,56,1,69,0.017857142857142856,0.19642857142857142,0.14285714285714285,0.0,0.16071428571428573,1.0
10,Осень,2,Утро,,79,2,83,0.02531645569620253,0.10126582278481013,0.0759493670886076,0.0,0.24050632911392406,0.0
10,Осень,3,Вечер,,210,9,219,0.04285714285714286,0.08095238095238096,0.047619047619047616,0.0,0.38095238095238093,0.0
10,Осень,3,День,,198,5,234,0.025252525252525252,0.0707070707070707,0.09595959595959595,0.0,0.21212121212121213,0.0
10,Осень,3,Ночь,,78,14,89,0.14102564102564102,0.28205128205128205,0.08974358974358974,0.0,0.08974358974358974,1.0
10,Осень,3,Утро,,89,2,94,0.02247191011235955,0.12359550561797752,0.0449438202247191,0.0,0.2808988764044944,0.0
10,Осень,4,Вечер,,224,8,264,0.03571428571428571,0.08035714285714286,0.03571428571428571,0.0,0.38839285714285715,0.0
10,Осень,4,День,,240,11,256,0.04583333333333333,0.0625,0.04583333333333333,0.0,0.23333333333333334,0.0
10,Осень,4,Ночь,,106,16,110,0.1320754716981132,0.27358490566037735,0.03773584905660377,0.0,0.16037735849056603,1.0
10,Осень,4,Утро,,91,2,99,0.02197802197802198,0.12087912087912088,0.054945054945054944,0.0,0.24175824175824176,0.0
10,Осень,5,Вечер,,174,5,215,0.022988505747126436,0.09195402298850575,0.06321839080459771,0.0,0.28160919540229884,0.0
10,Осень,5,День,,212,6,254,0.02830188679245283,0.0660377358490566,0.07547169811320754,0.0,0.20754716981132076,0.0
10,Осень,5,Ночь,,97,9,117,0.08247422680412371,0.29896907216494845,0.09278350515463918,0.0,0.07216494845360824,1.0
10,Осень,5,Утро,,43,0,54,0.0,0.18604651162790697,0.046511627906976744,0.0,0.09302325581395349,0.0
10,Осень,6,Вечер,,218,7,243,0.03211009174311927,0.10091743119266056,0.11009174311926606,0.0,0.3302752293577982,0.0
10,Осень,6,День,,188,5,217,0.026595744680851064,0.13297872340425532,0.047872340425531915,0.0,0.20212765957446807,0.0
10,Осень,6,Ночь,,93,10,115,0.0967741935483871,0.26881720430107525,0.10752688172043011,0.0,0.12903225806451613,1.0
10,Осень,6,Утро,,32,3,37,0.09375,0.1875,0.03125,0.0,0.09375,0.0
11,Осень,0,Вечер,,188,7,207,0.03723404255319149,0.07446808510638298,0.05319148936170213,0.0,0.4308510638297872,0.0
11,Осень,0,День,,160,6,165,0.0375,0.075,0.08125,0.0,0.2375,0.0
11,Осень,0,Ночь,,61,7,68,0.11475409836065574,0.2459016393442623,0.08196721311475409,0.0,0.18032786885245902,1.0
11,Осень,0,Утро,,104,3,115,0.028846153846153848,0.09615384615384616,0.04807692307692308,0.0,0.3557692307692308,0.0
11,Осень,1,Вечер,,206,6,220,0.02912621359223301,0.06310679611650485,0.12135922330097088,0.0,0.36893203883495146,0.0
11,Осень,1,День,,181,8,202,0.04419889502762431,0.03867403314917127,0.07734806629834254,0.0,0.27071823204419887,0.0
11,Осень,1,Ночь,,63,12,73,0.12698412698412698,0.36507936507936506,0.047619047619047616,0.0,0.12698412698412698,1.0
11,Осень,1,Утро,,89,2,107,0.02247191011235955,0.07865168539325842,0.06741573033707865,0.0,0.4157303370786517,0.0
11,Осень,2,Вечер,,175,8,194,0.045714285714285714,0.07428571428571429,0.05142857142857143,0.0,0.38285714285714284,0.0
11,Осень,2,День,,192,10,204,0.052083333333333336,0.08854166666666667,0.08333333333333333,0.0,0.2552083333333333,0.0
11,Осень,2,Ночь,,73,9,81,0.1232876712328767,0.3972602739726027,0.0684931506849315,0.0,0.136986301369863,1.0
11,Осень,2,Утро,,85,6,102,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.0,0.38823529411764707,0.0
11,Осень,3,Вечер,,189,9,196,0.047619047619047616,0.05291005291005291,0.06878306878306878,0.0,0.3915343915343915,0.0
11,Осень,3,День,,169,2,193,0.011834319526627219,0.05325443786982249,0.07692307692307693,0.0,0.28994082840236685,0.0
11,Осень,3,Ночь,,80,4,95,0.05,0.2875,0.05,0.0,0.1125,1.0
11,Осень,3,Утро,,70,4,71,0.05714285714285714,0.08571428571428572,0.05714285714285714,0.0,0.45714285714285713,0.0
11,Осень,4,Вечер,,217,9,234,0.041474654377880185,0.08294930875576037,0.06912442396313365,0.0,0.45622119815668205,0.0
11,Осень,4,День,,152,3,170,0.019736842105263157,0.08552631578947369,0.07894736842105263,0.0,0.2631578947368421,0.0
11,Осень,4,Ночь,,67,7,81,0.08955223880597014,0.26865671641791045,0.08955223880597014,0.0,0.13432835820895522,1.0
11,Осень,4,Утро,,75,3,80,0.04,0.13333333333333333,0.12,0.0,0.32,0.0
11,Осень,5,Вечер,,189,10,215,0.05291005291005291,0.06878306878306878,0.10582010582010581,0.0,0.42857142857142855,0.0
11,Осень,5,День,,175,6,196,0.02857142857142857,0.12,0.07428571428571429,0.0,0.25142857142857145,0.0
11,Осень,5,Ночь,,91,8,109,0.08791208791208792,0.3076923076923077,0.07692307692307693,0.0,0.10989010989010989,1.0
11,Осень,5,Утро,,39,3,45,0.07692307692307693,0.23076923076923078,0.02564102564102564,0.0,0.1282051282051282,0.0
11,Осень,6,Вечер,,177,5,203,0.022598870056497175,0.07909604519774012,0.062146892655367235,0.0,0.3389830508474576,0.0
11,Осень,6,День,,136,4,148,0.029411764705882353,0.10294117647058823,0.03676470588235294,0.0,0.20588235294117646,0.0
11,Осень,6,Ночь,,70,6,89,0.08571428571428572,0.32857142857142857,0.07142857142857142,0.0,0.14285714285714285,1.0
11,Осень,6,Утро,,27,4,30,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,0.2222222222222222,0.0
12,Зима,0,Вечер,,158,9,170,0.056962025316455694,0.05063291139240506,0.06962025316455696,0.0,0.4240506329113924,0.0
12,Зима,0,День,,155,5,161,0.025806451612903226,0.07741935483870968,0.07741935483870968,0.0,0.32903225806451614,0.0
12,Зима,0,Ночь,,45,4,56,0.06666666666666667,0.17777777777777778,0.06666666666666667,0.0,0.17777777777777778,1.0
12,Зима,0,Утро,,76,4,88,0.05263157894736842,0.11842105263157894,0.14473684210526316,0.0,0.32894736842105265,0.0
12,Зима,1,Вечер,,155,9,167,0.05806451612903226,0.09032258064516129,0.05806451612903226,0.0,0.33548387096774196,0.0
12,Зима,1,День,,164,4,177,0.024390243902439025,0.06097560975609756,0.07317073170731707,0.0,0.3048780487804878,0.0
12,Зима,1,Ночь,,59,1,67,0.01694915254237288,0.23728813559322035,0.0847457627118644,0.0,0.0847457627118644,1.0
12,Зима,1,Утро,,94,3,95,0.031914893617021274,0.0425531914893617,0.0851063829787234,0.0,0.4787234042553192,0.0
12,Зима,2,Вечер,,134,8,133,0.05970149253731343,0.1044776119402985,0.09701492537313433,0.0,0.3880597014925373,0.0
12,Зима,2,День,,185,5,204,0.02702702702702703,0.10810810810810811,0.05945945945945946,0.0,0.2810810810810811,0.0
12,Зима,2,Ночь,,66,8,76,0.09090909090909091,0.30303030303030304,0.045454545454545456,0.0,0.12121212121212122,1.0
12,Зима,2,Утро,,88,5,97,0.056818181818181816,0.09090909090909091,0.022727272727272728,0.0,0.3409090909090909,0.0
12,Зима,3,Вечер,,167,9,212,0.05389221556886228,0.11377245508982035,0.07784431137724551,0.0,0.39520958083832336,0.0
12,Зима,3,День,,171,6,187,0.029239766081871343,0.1111111111111111,0.04678362573099415,0.0,0.2982456140350877,0.0
12,Зима,3,Ночь,,74,3,88,0.04054054054054054,0.32432432432432434,0.06756756756756757,0.0,0.0945945945945946,1.0
12,Зима,3,Утро,,88,1,98,0.011363636363636364,0.125,0.10227272727272728,0.0,0.38636363636363635,0.0
12,Зима,4,Вечер,,172,4,189,0.01744186046511628,0.09883720930232558,0.05813953488372093,0.0,0.42441860465116277,0.0
12,Зима,4,День,,167,10,179,0.059880239520958084,0.07784431137724551,0.08383233532934131,0.0,0.32934131736526945,0.0
12,Зима,4,Ночь,,77,4,89,0.03896103896103896,0.2597402597402597,0.11688311688311688,0.0,0.16883116883116883,1.0
12,Зима,4,Утро,,97,2,109,0.020618556701030927,0.12371134020618557,0.041237113402061855,0.0,0.36082474226804123,0.0
12,Зима,5,Вечер,,147,5,183,0.027210884353741496,0.09523809523809523,0.08163265306122448,0.0,0.23809523809523808,0.0
12,Зима,5,День,,176,4,192,0.022727272727272728,0.06818181818181818,0.07386363636363637,0.0,0.23863636363636365,0.0
12,Зима,5,Ночь,,77,5,88,0.05194805194805195,0.2727272727272727,0.06493506493506493,0.0,0.12987012987012986,1.0
12,Зима,5,Утро,,54,3,62,0.05555555555555555,0.18518518518518517,0.07407407407407407,0.0,0.1111111111111111,0.0
12,Зима,6,Вечер,,127,8,130,0.06299212598425197,0.07874015748031496,0.07086614173228346,0.0,0.2992125984251969,0.0
12,Зима,6,День,,127,2,150,0.015748031496062992,0.11023622047244094,0.05511811023622047,0.0,0.23622047244094488,0.0
12,Зима,6,Ночь,,74,7,92,0.06756756756756757,0.3783783783783784,0.08108108108108109,0.0,0.08108108108108109,1.0
12,Зима,6,Утро,,43,7,48,0.16279069767441862,0.23255813953488372,0.09302325581395349,0.0,0.13953488372093023,0.0
