cell_id,year,hour,dtp_count,fatal_count,avg_risk
8811aa6b6bfffff,2022,11,1,0,0.019895640476862268
8811aa6b6bfffff,2022,12,1,0,0.01685107793390393
8811aa6b6bfffff,2022,14,1,0,0.01790562291639093
8811aa6b6bfffff,2023,3,1,0,0.014193059962368014
8811aa6b6bfffff,2023,4,1,0,0.015972955901389536
8811aa6b6bfffff,2023,10,1,0,0.017979871560555586
8811aa6b6bfffff,2023,13,1,0,0.017064280818998877
8811aa6b6bfffff,2023,17,1,0,0.020627111874701454
8811aa6b6bfffff,2023,18,1,0,0.018955166757674495
8811aa6b6bfffff,2023,20,2,0,0.020819069436845875
8811aa6b6bfffff,2023,21,1,0,0.020089698320879864
8811aa6b6bfffff,2023,22,1,0,0.020730022975859685
8811aa6b6bfffff,2023,23,1,0,0.023158322468356893
8811aa6b6bfffff,2024,12,1,0,0.018736225936025832
8811aa6b6bfffff,2024,18,1,0,0.01960357031115018
8811aa6b6dfffff,2022,0,1,0,0.04933245804636959
8811aa6b6dfffff,2022,7,1,0,0.05360269889539267
8811aa6b6dfffff,2022,9,1,0,0.052308930966100835
8811aa6b6dfffff,2023,12,1,0,0.05357933550659137
8811aa6b6dfffff,2023,14,1,0,0.05436479120741663
8811aa6b6dfffff,2023,16,1,0,0.05512114558288688
8811aa6b6dfffff,2023,18,1,0,0.056010716262733705
8811aa6b6dfffff,2023,20,2,0,0.0564688800311872
8811aa6b6dfffff,2024,13,1,0,0.05754522672766014
8811aa6b6dfffff,2024,17,1,0,0.05549932277062201
8811aa6b6dfffff,2024,18,3,0,0.056441190749732695
8811aa7001fffff,2022,15,1,0,0.03592365111208107
8811aa7001fffff,2022,22,1,0,0.035245324860138
8811aa7001fffff,2023,9,1,0,0.03211699625709877
8811aa7001fffff,2023,14,1,0,0.034007882195774386
8811aa7001fffff,2023,16,1,0,0.032714114266482554
8811aa7001fffff,2023,18,1,1,0.035520590946714885
8811aa7001fffff,2023,20,1,0,0.03422682301742305
8811aa7001fffff,2023,21,2,0,0.03563006135753921
8811aa7001fffff,2023,23,1,0,0.037161093776444686
8811aa7001fffff,2024,7,1,0,0.03136064188162852
8811aa7001fffff,2024,12,1,0,0.03376405839649466
8811aa7003fffff,2022,17,1,0,0.04867669044636016
8811aa7003fffff,2022,19,1,0,0.04738292251706833
8811aa7003fffff,2023,0,2,0,0.04334655807503611
8811aa7003fffff,2023,8,1,0,0.043871377005457644
8811aa7003fffff,2023,9,1,0,0.04565127294447917
8811aa7003fffff,2023,12,1,0,0.046785804507684534
8811aa7003fffff,2023,23,1,0,0.051207901040015595
8811aa7003fffff,2024,7,1,0,0.04284479626424684
8811aa7003fffff,2024,11,2,0,0.045638831455663637
8811aa7003fffff,2024,14,1,0,0.047542158883154786
8811aa7003fffff,2024,15,1,0,0.04843286664708043
8811aa7003fffff,2024,16,1,0,0.046896794507338635
8811aa7003fffff,2024,18,1,0,0.049567398210285794
8811aa7003fffff,2024,20,1,0,0.049811222009565524
8811aa7003fffff,2024,21,1,1,0.05018939919730065
8811aa7003fffff,2024,23,1,0,0.051207901040015595
8811aa7005fffff,2022,23,1,0,0.03433145117429532
8811aa7005fffff,2023,13,1,0,0.03058572243671613
8811aa7005fffff,2023,16,1,0,0.029536915390782854
8811aa7005fffff,2024,16,1,0,0.029371941088142672
8811aa7005fffff,2024,19,1,0,0.03255659495611013
8811aa7005fffff,2024,21,1,0,0.033312949331580376
8811aa7007fffff,2022,11,2,1,0.04979182595944835
8811aa7007fffff,2022,21,1,0,0.052535314358195334
8811aa7007fffff,2024,17,1,0,0.05293685493473176
8811aa7007fffff,2024,18,1,0,0.05345090509975205
8811aa7009fffff,2022,9,1,0,0.0051915695271335
8811aa7009fffff,2022,15,2,1,0.007460632653544245
8811aa7009fffff,2022,18,1,0,0.008082633640559094
8811aa7009fffff,2023,16,3,0,0.007155435739692006
8811aa7009fffff,2023,18,4,0,0.008082633640559094
8811aa7009fffff,2023,20,2,0,0.009351518592219863
8811aa7009fffff,2024,0,1,0,0.00016497430264017954
8811aa7009fffff,2024,14,2,0,0.006894126666356439
8811aa7009fffff,2024,15,2,0,0.0069481020773537235
8811aa7009fffff,2024,16,1,0,0.007838809841279366
8811aa7009fffff,2024,18,1,0,0.008595164216749615
8811aa7009fffff,2024,20,1,0,0.009351518592219863
8811aa700bfffff,2022,10,1,0,0.017529062391717264
8811aa700bfffff,2022,16,1,0,0.01979812551812801
8811aa700bfffff,2022,17,1,1,0.020987023889070405
8811aa700bfffff,2022,20,2,0,0.021310834269068504
8811aa700bfffff,2022,23,1,0,0.020955581601773247
8811aa700bfffff,2023,9,1,0,0.015100762899220063
8811aa700bfffff,2023,11,1,0,0.016022091577330488
8811aa700bfffff,2023,15,1,0,0.020957540058964445
8811aa700bfffff,2023,16,1,0,0.01979812551812801
8811aa700bfffff,2023,20,2,0,0.022079630133354285
8811aa700bfffff,2023,23,1,0,0.021120555904413425
8811aa700bfffff,2024,9,1,0,0.015100762899220063
8811aa700bfffff,2024,13,1,0,0.016613471650160555
8811aa700bfffff,2024,16,1,0,0.01791297751600611
8811aa700bfffff,2024,17,1,0,0.01812618040110105
8811aa700bfffff,2024,19,2,0,0.01990759592895234
8811aa700dfffff,2022,8,1,0,0.027110170670468656
8811aa700dfffff,2022,9,2,0,0.02953847016296586
8811aa700dfffff,2022,10,2,0,0.029916647350700983
8811aa700dfffff,2022,11,1,0,0.028244702233674025
8811aa700dfffff,2022,22,1,0,0.034716921070767175
8811aa700dfffff,2023,7,1,0,0.02673199348273353
8811aa700dfffff,2023,9,1,0,0.02953847016296586
8811aa700dfffff,2023,10,1,0,0.030429177926891503
8811aa700dfffff,2023,11,2,0,0.029269763386055067
8811aa700dfffff,2023,17,2,0,0.03059625251140486
8811aa700dfffff,2023,18,1,0,0.03294206485258198
8811aa700dfffff,2023,19,2,0,0.032551446176031326
8811aa700dfffff,2023,21,4,0,0.03359803408391812
8811aa700dfffff,2024,8,2,1,0.029484494751968578
8811aa700dfffff,2024,9,1,0,0.03107606189153742
8811aa700dfffff,2024,10,2,0,0.029916647350700983
8811aa700dfffff,2024,12,1,0,0.03067300172617123
8811aa700dfffff,2024,17,1,0,0.03256388766484686
8811aa7011fffff,2022,9,1,0,0.0557023637711742
8811aa7011fffff,2022,12,1,0,0.056807794009024554
8811aa7011fffff,2022,13,1,0,0.059100220524236594
8811aa7011fffff,2022,16,1,0,0.05920969093506093
8811aa7011fffff,2022,18,1,0,0.05923917476516689
8811aa7011fffff,2022,19,1,0,0.05931916134588526
8811aa7011fffff,2023,12,1,0,0.05713508594139632
8811aa7011fffff,2024,12,1,0,0.05683689533437957
8811aa7011fffff,2024,20,1,0,0.05986231283626056
8811aa7011fffff,2024,22,1,0,0.060880814678975506
8811aa7013fffff,2022,13,1,0,0.019173501971563034
8811aa7013fffff,2022,16,2,0,0.021168120384509263
8811aa7013fffff,2022,17,1,0,0.022571358724625432
8811aa7013fffff,2022,18,1,0,0.022949535912360555
8811aa7013fffff,2022,20,2,0,0.02165576798306872
8811aa7013fffff,2023,6,1,0,0.018411409659539066
8811aa7013fffff,2023,10,1,0,0.017873996105717483
8811aa7013fffff,2023,11,1,0,0.020302295598214684
8811aa7013fffff,2023,13,1,0,0.021058649973684933
8811aa7013fffff,2023,14,1,0,0.019551679159298157
8811aa7013fffff,2023,16,2,0,0.022193181536890302
8811aa7013fffff,2023,20,2,0,0.02268082913544976
8811aa7013fffff,2023,21,2,0,0.024084067475565924
8811aa7013fffff,2024,7,1,0,0.01673946454251211
8811aa7013fffff,2024,12,1,0,0.02068047278594981
8811aa7013fffff,2024,14,2,0,0.019469192007978066
8811aa7013fffff,2024,18,2,0,0.022504941824812615
8811aa7013fffff,2024,22,1,0,0.022674269825783664
8811aa7015fffff,2023,15,1,0,0.10184341260412783
8811aa7015fffff,2023,18,1,0,0.10267975356031646
8811aa7015fffff,2024,15,2,0,0.10316530087700274
8811aa7015fffff,2024,19,1,0,0.10473139545390829
8811aa7017fffff,2022,20,1,0,0.038595165318843515
8811aa7017fffff,2022,21,1,0,0.03827557328656937
8811aa7017fffff,2023,10,2,0,0.034677520464207114
8811aa7017fffff,2023,13,1,0,0.03683711317979353
8811aa7017fffff,2023,16,1,0,0.037971644742998904
8811aa7017fffff,2023,19,1,1,0.03808111515382323
8811aa7017fffff,2023,23,1,1,0.04088103252438947
8811aa7017fffff,2024,8,1,0,0.034946227241117914
8811aa7017fffff,2024,18,1,0,0.039240529694659666
8811aa7017fffff,2024,20,1,0,0.038595165318843515
8811aa7019fffff,2022,8,1,0,0.06832556739908083
8811aa7019fffff,2022,11,1,0,0.06706242038397377
8811aa7019fffff,2022,19,1,0,0.07005873656049974
8811aa7019fffff,2023,1,1,0,0.06542794397598913
8811aa7019fffff,2023,7,1,0,0.06603314088386877
8811aa7019fffff,2023,11,1,0,0.06706242038397377
8811aa7019fffff,2023,15,1,0,0.06857512913491427
8811aa7019fffff,2023,17,2,0,0.06957319813580226
8811aa7019fffff,2023,18,1,0,0.0731324004288131
8811aa7019fffff,2023,20,1,0,0.0714619749006159
8811aa7019fffff,2023,23,1,0,0.07234612335487546
8811aa7019fffff,2024,7,1,0,0.06743485963515518
8811aa7019fffff,2024,9,1,0,0.06630606600850351
8811aa7019fffff,2024,12,1,0,0.06744059757170888
8811aa7019fffff,2024,13,1,0,0.06795199106382059
8811aa7019fffff,2024,16,1,0,0.07083845432477129
8811aa701bfffff,2022,7,1,0,0.054145890629430836
8811aa701bfffff,2022,14,1,0,0.058843253248338785
8811aa701bfffff,2022,17,2,0,0.05997778481154416
8811aa701bfffff,2022,18,3,0,0.05919859353353693
8811aa701bfffff,2023,7,1,0,0.054145890629430836
8811aa701bfffff,2023,13,1,0,0.05846507606060366
8811aa701bfffff,2023,17,1,0,0.058092636809422254
8811aa701bfffff,2023,22,1,0,0.06161828764127395
8811aa701bfffff,2024,8,1,0,0.05657419012192804
8811aa701bfffff,2024,9,2,1,0.05618357144537738
8811aa701bfffff,2024,13,1,0,0.056579928058481756
8811aa701bfffff,2024,15,1,0,0.05717130813131183
8811aa701bfffff,2024,16,2,0,0.05857454647142799
8811aa701bfffff,2024,17,2,0,0.05997778481154416
8811aa701bfffff,2024,19,2,0,0.0607341391870144
8811aa701dfffff,2022,7,1,0,0.04452365688491185
8811aa701dfffff,2022,8,1,0,0.04695195637740905
8811aa701dfffff,2022,9,1,0,0.04733013356514418
8811aa701dfffff,2022,12,2,0,0.04846466512834955
8811aa701dfffff,2022,13,1,0,0.04900781661872485
8811aa701dfffff,2022,18,1,0,0.050733728254760295
8811aa701dfffff,2023,3,1,0,0.04327309560121605
8811aa701dfffff,2023,8,1,0,0.04695195637740905
8811aa701dfffff,2023,13,2,0,0.04790026831502372
8811aa701dfffff,2023,15,1,0,0.05113678842012648
8811aa701dfffff,2023,19,1,0,0.04922675744037352
8811aa701dfffff,2023,20,2,0,0.0504650214778495
8811aa701dfffff,2024,17,1,0,0.050355551067025175
8811aa701dfffff,2024,18,1,0,0.052407192960617015
8811aa701dfffff,2024,19,1,0,0.051111905442495414
8811aa701dfffff,2024,21,1,0,0.049983111815843764
8811aa701dfffff,2024,23,1,0,0.052886761660680605
8811aa7021fffff,2022,10,1,0,0.0717056972776225
8811aa7021fffff,2022,13,1,0,0.07321688643973322
8811aa7021fffff,2022,21,2,0,0.07572977336542368
8811aa7021fffff,2023,12,1,0,0.07232617867580757
8811aa7021fffff,2023,14,1,0,0.07103241074651573
8811aa7021fffff,2023,15,1,0,0.07346071023901293
8811aa7021fffff,2023,17,1,0,0.0742170646144832
8811aa7021fffff,2023,18,1,0,0.07254511949745623
8811aa7021fffff,2024,8,1,0,0.07081346992486708
8811aa7021fffff,2024,10,1,0,0.07156982430033733
8811aa7021fffff,2024,17,1,0,0.0742170646144832
8811aa7021fffff,2024,18,1,0,0.07459524180221831
8811aa7021fffff,2024,20,1,0,0.07535159617768857
8811aa7023fffff,2022,0,1,0,0.0
8811aa7023fffff,2022,9,1,0,0.0057041001033240205
8811aa7023fffff,2022,13,1,0,0.006704278278073995
8811aa7023fffff,2022,18,1,0,0.006710016214627713
8811aa7023fffff,2022,23,1,0,0.01074819762266993
8811aa7023fffff,2023,12,1,0,0.0049243823390524724
8811aa7023fffff,2023,13,1,0,0.005302559526787596
8811aa7023fffff,2023,15,1,0,0.007460632653544245
8811aa7023fffff,2023,19,1,0,0.00897334140448474
8811aa7023fffff,2023,20,1,0,0.007301396287457783
8811aa7023fffff,2023,21,1,0,0.007679573475192905
8811aa7023fffff,2024,2,1,0,0.0024298190813269705
8811aa7025fffff,2022,14,1,0,0.039565246135026155
8811aa7025fffff,2022,18,1,0,0.040779764278949894
8811aa7025fffff,2022,22,1,0,0.04247615350524648
8811aa7025fffff,2023,3,1,0,0.03499259633126237
8811aa7025fffff,2023,10,1,0,0.03980446908183099
8811aa7025fffff,2023,16,1,0,0.038109160576002735
8811aa7025fffff,2023,19,1,1,0.041293814443970185
8811aa7025fffff,2023,20,1,0,0.04204864923061066
8811aa7025fffff,2023,22,1,0,0.04255462049713509
8811aa7025fffff,2024,7,1,0,0.03456969290910145
8811aa7025fffff,2024,10,1,0,0.035869198774947
8811aa7025fffff,2024,12,1,0,0.03662555315041725
8811aa7025fffff,2024,13,1,0,0.03700373033815237
8811aa7025fffff,2024,14,2,0,0.03820276087968406
8811aa7025fffff,2024,16,1,1,0.04002340990347965
8811aa7025fffff,2024,18,1,0,0.040779764278949894
8811aa7025fffff,2024,21,1,0,0.040376704113583704
8811aa7025fffff,2024,23,2,0,0.041531078933583813
8811aa7027fffff,2022,9,1,0,0.04741267891191862
8811aa7027fffff,2022,15,1,0,0.050194272614519884
8811aa7027fffff,2022,18,1,0,0.04876615129677265
8811aa7027fffff,2023,7,1,0,0.04665632453644837
8811aa7027fffff,2023,14,1,0,0.04930356485059424
8811aa7027fffff,2023,17,1,0,0.04855294841167771
8811aa7027fffff,2023,20,1,0,0.0495225056722429
8811aa7027fffff,2024,10,1,0,0.04741419850074839
8811aa7029fffff,2023,8,1,0,0.09905946751404072
8811aa7029fffff,2023,9,1,0,0.09927267039913569
8811aa7029fffff,2023,14,1,0,0.10321367864257337
8811aa7029fffff,2024,10,1,0,0.09981582188951099
8811aa702bfffff,2022,10,2,0,0.004800950850582844
8811aa702bfffff,2022,12,1,0,0.006326101090338872
8811aa702bfffff,2022,13,1,0,0.004952346580328667
8811aa702bfffff,2022,15,1,0,0.007973163229734764
8811aa702bfffff,2022,16,1,0,0.005788687536517286
8811aa702bfffff,2022,17,1,0,0.008729517605205012
8811aa702bfffff,2022,20,1,0,0.007301396287457783
8811aa702bfffff,2022,22,1,0,0.008618088737189477
8811aa702bfffff,2023,8,1,0,0.004813392339398376
8811aa702bfffff,2023,9,1,0,0.0051915695271335
8811aa702bfffff,2023,20,1,0,0.007813926863648303
8811aa702bfffff,2024,13,1,0,0.004654155973311915
8811aa702bfffff,2024,14,2,0,0.006057394313428079
8811aa702bfffff,2024,21,1,0,0.010242226356145506
8811aa702dfffff,2022,13,2,0,0.04448519525340433
8811aa702dfffff,2022,17,1,0,0.047791761021011646
8811aa702dfffff,2022,18,1,0,0.044582224175413125
8811aa702dfffff,2022,19,2,0,0.04605339900417188
8811aa702dfffff,2023,13,1,0,0.04269133823673751
8811aa702dfffff,2023,17,1,0,0.04436902129031819
8811aa702dfffff,2023,18,1,0,0.04663234648017521
8811aa702dfffff,2024,17,1,0,0.04625416929244009
8811aa702dfffff,2024,18,3,0,0.04719016804879412
8811aa702dfffff,2024,21,1,0,0.04776687804338058
8811aa7031fffff,2022,3,1,0,0.006586913415993689
8811aa7031fffff,2022,10,1,0,0.010723937960640188
8811aa7031fffff,2022,12,1,0,0.011480292336110438
8811aa7031fffff,2022,18,1,0,0.011699233157759099
8811aa7031fffff,2022,19,1,0,0.014127532650256307
8811aa7031fffff,2022,20,1,0,0.014505709837991428
8811aa7031fffff,2022,23,1,0,0.015902388868441496
8811aa7031fffff,2023,10,1,0,0.00867381565587811
8811aa7031fffff,2023,12,2,0,0.010537718335049486
8811aa7033fffff,2022,0,1,0,0.04525354731097308
8811aa7033fffff,2022,9,1,0,0.05014692623108983
8811aa7033fffff,2022,10,1,0,0.04847498111406287
8811aa7033fffff,2022,15,1,0,0.050501740030023654
8811aa7033fffff,2022,17,1,0,0.051122221428208735
8811aa7033fffff,2022,20,1,0,0.052719917901071035
8811aa7033fffff,2022,22,1,0,0.053440229136769234
8811aa7033fffff,2023,9,1,0,0.04925773805599394
8811aa7033fffff,2023,10,1,0,0.04847498111406287
8811aa7033fffff,2023,13,1,0,0.04977448697990842
8811aa7033fffff,2023,16,1,0,0.05190497837013981
8811aa7033fffff,2024,12,1,0,0.049231335489533117
8811aa7033fffff,2024,16,1,0,0.05090901854311379
8811aa7033fffff,2024,17,1,0,0.05265981315678029
8811aa7033fffff,2024,19,1,0,0.05341616753225054
8811aa7033fffff,2024,20,1,0,0.05225675299141411
8811aa7033fffff,2024,21,1,0,0.05279990448178941
8811aa7035fffff,2022,10,1,0,0.027128750187612637
8811aa7035fffff,2022,14,1,0,0.030526606940675032
8811aa7035fffff,2022,16,1,0,0.02939781331402338
8811aa7035fffff,2023,11,1,0,0.02939207537746966
8811aa7035fffff,2023,13,3,0,0.028891664418191975
8811aa7035fffff,2023,14,1,0,0.030526606940675032
8811aa7035fffff,2023,17,1,0,0.03166113850388041
8811aa7035fffff,2023,18,1,0,0.03012506636413861
8811aa7035fffff,2023,23,1,0,0.03230720109541395
8811aa7035fffff,2024,6,1,0,0.02561604143667214
8811aa7035fffff,2024,10,1,0,0.02901389818973454
8811aa7035fffff,2024,19,1,0,0.03293002345554118
8811aa7037fffff,2022,7,1,0,0.047563246806796564
8811aa7037fffff,2022,10,1,0,0.04839958776298519
8811aa7037fffff,2022,12,1,0,0.05104109014057733
8811aa7037fffff,2022,15,1,0,0.052175621703782704
8811aa7037fffff,2022,16,1,0,0.05285198949853458
8811aa7037fffff,2022,17,1,0,0.051046828077131054
8811aa7037fffff,2022,18,1,0,0.053310153266988076
8811aa7037fffff,2022,22,1,0,0.05319986148305137
8811aa7037fffff,2023,8,1,0,0.04764323338751494
8811aa7037fffff,2023,10,1,0,0.04839958776298519
8811aa7037fffff,2023,11,1,0,0.05066291295284221
8811aa7037fffff,2023,12,1,0,0.052578681869148894
8811aa7037fffff,2023,14,1,0,0.049912296513925675
8811aa7037fffff,2023,15,1,0,0.05029047370166081
8811aa7037fffff,2023,20,1,0,0.052664788891171925
8811aa7037fffff,2024,7,1,0,0.04726505619977982
8811aa7037fffff,2024,12,2,0,0.049141391475777924
8811aa7039fffff,2022,13,1,0,0.06171716764228985
8811aa7039fffff,2022,14,1,0,0.06209534483002497
8811aa7039fffff,2022,18,1,0,0.06506717831764842
8811aa7039fffff,2023,19,1,0,0.06501129192108163
8811aa7039fffff,2023,22,2,0,0.06538290979915065
8811aa7039fffff,2024,14,1,0,0.06209534483002497
8811aa7039fffff,2024,18,3,0,0.06450756220037805
8811aa7039fffff,2024,20,1,0,0.06641453026119779
8811aa703bfffff,2022,12,1,0,0.07286312043200756
8811aa703bfffff,2022,19,1,0,0.0775313817255605
8811aa703bfffff,2022,20,1,0,0.07572356363124838
8811aa703bfffff,2023,9,1,0,0.07156361456616202
8811aa703bfffff,2023,14,1,0,0.07345450050483762
8811aa703bfffff,2023,15,1,0,0.07399765199521292
8811aa703bfffff,2023,17,1,0,0.074589032068043
8811aa703bfffff,2023,21,1,0,0.07626671512162368
8811aa703bfffff,2024,9,1,0,0.0736137368709241
8811aa703bfffff,2024,18,1,0,0.07612814338544434
8811aa703dfffff,2022,7,1,0,0.030266391862270335
8811aa703dfffff,2022,9,1,0,0.03461046027107423
8811aa703dfffff,2022,17,1,0,0.034048163739621586
8811aa703dfffff,2022,18,2,0,0.03553388923105784
8811aa703dfffff,2022,21,1,0,0.037610994795324156
8811aa703dfffff,2022,22,1,0,0.03722625829792294
8811aa703dfffff,2023,7,1,0,0.03231651416703243
8811aa703dfffff,2023,9,1,0,0.03307286854250267
8811aa703dfffff,2023,12,1,0,0.034207400105708045
8811aa703dfffff,2023,15,1,0,0.03329180936415133
8811aa703dfffff,2023,17,2,0,0.035073224892002625
8811aa703dfffff,2023,20,1,0,0.03723281760758903
8811aa703dfffff,2023,23,1,0,0.0386294966380391
8811aa703dfffff,2024,7,1,0,0.03231651416703243
8811aa703dfffff,2024,8,3,0,0.03201131725318018
8811aa703dfffff,2024,15,1,0,0.03534193166891342
8811aa703dfffff,2024,17,1,0,0.036098286044383664
8811aa703dfffff,2024,18,1,0,0.038014054960690345
8811aa703dfffff,2024,19,1,0,0.034804518115091825
8811aa7041fffff,2022,15,1,0,0.04020914065381343
8811aa7041fffff,2023,15,1,0,0.04225926295857551
8811aa7041fffff,2024,9,1,0,0.03807595050468785
8811aa7041fffff,2024,10,1,0,0.042554372301947134
8811aa7041fffff,2024,17,1,0,0.04301561733404576
8811aa7041fffff,2024,22,1,0,0.043118528435203994
8811aa7043fffff,2022,7,1,0,0.05899402741950355
8811aa7043fffff,2022,13,1,0,0.06314823854803618
8811aa7043fffff,2022,17,1,0,0.06466094729897667
8811aa7043fffff,2022,19,1,0,0.06541730167444693
8811aa7043fffff,2022,20,1,0,0.06733307059075361
8811aa7043fffff,2022,23,1,0,0.06770468846882263
8811aa7043fffff,2023,10,1,0,0.05996358468006874
8811aa7043fffff,2023,13,1,1,0.06314823854803618
8811aa7043fffff,2023,18,3,1,0.06441074181933783
8811aa7043fffff,2023,20,2,0,0.06579547886218205
8811aa7043fffff,2023,22,1,0,0.0673265112810875
8811aa7043fffff,2024,14,1,0,0.061939458340666165
8811aa7043fffff,2024,15,1,0,0.06441712349969694
8811aa7043fffff,2024,20,1,0,0.06579547886218205
8811aa7043fffff,2024,23,1,0,0.06514203558787003
8811aa7045fffff,2023,11,1,0,0.07721526261276457
8811aa7045fffff,2024,16,1,0,0.07551843451810653
8811aa7047fffff,2022,11,2,0,0.0273760071534615
8811aa7047fffff,2022,12,1,0,0.030234350070829134
8811aa7047fffff,2022,14,1,0,0.02945311271772782
8811aa7047fffff,2023,13,1,0,0.0276732167787063
8811aa7047fffff,2023,21,1,0,0.03210035303187369
8811aa7047fffff,2024,8,1,0,0.026294861416221203
8811aa7047fffff,2024,10,1,0,0.02794040396678733
8811aa7047fffff,2024,12,1,0,0.026646636037495494
8811aa7047fffff,2024,16,1,0,0.02832431909107617
8811aa7047fffff,2024,19,1,0,0.02945885065428154
8811aa7049fffff,2022,4,1,0,0.037624693374808754
8811aa7049fffff,2022,7,1,0,0.038873735069674786
8811aa7049fffff,2022,8,1,0,0.03720178995264783
8811aa7049fffff,2022,13,1,0,0.041142798196085524
8811aa7049fffff,2022,15,2,0,0.040685762619722066
8811aa7049fffff,2022,16,1,0,0.040227207454528825
8811aa7049fffff,2022,19,1,0,0.043411861322496276
8811aa7049fffff,2022,20,1,0,0.04173991620546932
8811aa7049fffff,2022,21,1,0,0.04416821569796652
8811aa7049fffff,2023,7,2,0,0.03698858706755289
8811aa7049fffff,2023,15,1,0,0.0398490302667937
8811aa7049fffff,2023,18,1,0,0.041148536132639246
8811aa7049fffff,2023,20,2,0,0.042764977357850356
8811aa7049fffff,2024,13,1,0,0.039092675891323446
8811aa7049fffff,2024,16,1,0,0.040227207454528825
8811aa7049fffff,2024,17,1,0,0.04090357524928069
8811aa7049fffff,2024,19,1,0,0.0413617390177342
8811aa7049fffff,2024,20,2,1,0.043601709710778716
8811aa704bfffff,2022,1,1,2,0.0511974966725631
8811aa704bfffff,2022,14,1,0,0.05622831024478037
8811aa704bfffff,2022,18,1,0,0.05585587099359896
8811aa704bfffff,2022,19,1,0,0.059656787912027553
8811aa704bfffff,2023,11,1,0,0.0532086306794531
8811aa704bfffff,2023,19,1,0,0.056234048181334095
8811aa704bfffff,2024,12,1,1,0.05509529827040476
8811aa704bfffff,2024,23,1,0,0.05989405240164118
8811aa704dfffff,2022,8,1,0,0.03148807487151925
8811aa704dfffff,2022,10,2,0,0.03207945494434933
8811aa704dfffff,2022,13,1,0,0.03556229941933353
8811aa704dfffff,2023,1,1,0,0.030611472427834623
8811aa704dfffff,2023,9,1,0,0.035288991789947835
8811aa704dfffff,2023,16,2,1,0.035334345727196806
8811aa704dfffff,2023,17,1,1,0.034726695258495185
8811aa704dfffff,2023,18,2,0,0.03627902890211973
8811aa704dfffff,2023,21,1,0,0.036239404009435684
8811aa704dfffff,2023,23,1,0,0.03725790585215063
8811aa704dfffff,2024,6,1,0,0.030566746193408822
8811aa704dfffff,2024,8,1,0,0.03132310056887907
8811aa704dfffff,2024,15,1,1,0.036020463187787025
8811aa704dfffff,2024,16,1,0,0.034348518070760066
8811aa704dfffff,2024,17,1,0,0.03677681756325728
8811aa704dfffff,2024,19,1,0,0.03564802393660562
8811aa704dfffff,2024,23,1,0,0.03841883998181683
8811aa7051fffff,2022,7,1,0,0.03934176676895719
8811aa7051fffff,2022,9,1,0,0.040098121144427436
8811aa7051fffff,2022,10,2,0,0.0396003324832899
8811aa7051fffff,2022,17,1,0,0.043123538646308426
8811aa7051fffff,2022,18,2,0,0.043757981122138814
8811aa7051fffff,2022,19,1,0,0.0418297707170166
8811aa7051fffff,2022,20,2,0,0.04348927434522802
8811aa7051fffff,2023,11,2,0,0.03982941436751665
8811aa7051fffff,2023,14,2,0,0.04224527237119832
8811aa7051fffff,2023,19,1,0,0.04541748475035024
8811aa7051fffff,2023,20,1,0,0.04220794790475172
8811aa7051fffff,2024,4,1,0,0.03758019449790064
8811aa7051fffff,2024,9,1,0,0.040098121144427436
8811aa7051fffff,2024,13,2,0,0.041610829895367935
8811aa7051fffff,2024,15,1,0,0.042503057248123345
8811aa7051fffff,2024,17,1,0,0.04107341634154635
8811aa7051fffff,2024,18,2,0,0.04298918525785304
8811aa7051fffff,2024,20,1,0,0.04477060078570432
8811aa7053fffff,2022,0,1,0,0.001160934129666202
8811aa7053fffff,2022,1,1,1,0.0020516418935918467
8811aa7053fffff,2022,11,1,1,0.005947923902603748
8811aa7053fffff,2022,13,1,0,0.006704278278073995
8811aa7053fffff,2022,14,1,0,0.0061932672907132405
8811aa7053fffff,2022,17,1,0,0.006166864724252411
8811aa7053fffff,2022,21,1,0,0.007844547777833085
8811aa7053fffff,2022,23,1,0,0.010371540023764572
8811aa7053fffff,2023,8,1,0,0.004251496096674267
8811aa7053fffff,2023,10,1,0,0.0036845987127467226
8811aa7053fffff,2023,14,1,0,0.007082455465809119
8811aa7053fffff,2023,15,1,0,0.007460632653544245
8811aa7053fffff,2023,16,1,1,0.006949621666183488
8811aa7053fffff,2023,19,1,0,0.0079482802521037
8811aa7053fffff,2023,23,1,0,0.01074819762266993
8811aa7055fffff,2022,6,1,0,0.049546028314377155
8811aa7055fffff,2022,13,1,0,0.05475592150947563
8811aa7055fffff,2022,17,1,0,0.05400416798648027
8811aa7055fffff,2022,19,1,0,0.05446233175493377
8811aa7055fffff,2022,20,1,0,0.056890631247430976
8811aa7055fffff,2022,23,1,0,0.05623718797311896
8811aa7055fffff,2023,2,1,0,0.04846044133332154
8811aa7055fffff,2023,17,1,0,0.0557560996842256
8811aa7055fffff,2023,19,1,0,0.05651245405969585
8811aa7055fffff,2024,11,1,0,0.05348703655781486
8811aa7055fffff,2024,12,1,0,0.0518150914407879
8811aa7055fffff,2024,15,1,0,0.05294962300399327
8811aa7055fffff,2024,17,1,0,0.0557560996842256
8811aa7055fffff,2024,18,2,0,0.056390542160055984
8811aa7055fffff,2024,22,1,0,0.058421663666336436
8811aa7055fffff,2024,23,1,0,0.056373060950404126
8811aa7057fffff,2022,7,1,0,0.03745711589403746
8811aa7057fffff,2022,8,1,0,0.0357851707770105
