month,district_id,type_group,dtp_count,dead_total,injured_total,children_dead,children_injured,avg_risk_score
6,34,Падение пассажира,1,0,1,0,0,0.022682489617965276
6,34,Столкновение,10,0,11,0,0,0.01520885176187536
6,35,Наезд на пешехода,2,1,1,0,1,0.023932227446061955
6,35,Столкновение,2,0,3,0,2,0.005788687536517286
6,36,Наезд на велосипедиста,1,0,1,0,0,0.0507303844878738
6,36,Наезд на пешехода,4,0,4,0,0,0.047450227032374996
6,36,Опрокидывание,1,0,1,0,1,0.02611633510924796
6,36,Столкновение,5,0,5,0,2,0.0180193904284967
6,37,Наезд на велосипедиста,1,0,2,0,2,0.04318302699476426
6,37,Наезд на пешехода,1,0,1,0,1,0.008216987029014492
6,37,Наезд на стоящее ТС,1,0,2,0,0,0.009859009447574051
6,37,Опрокидывание,1,0,1,0,0,0.044467317094508164
6,37,Столкновение,4,0,5,0,0,0.05665200724657148
6,38,Наезд на велосипедиста,2,0,2,0,0,0.007216808854264515
6,38,Наезд на пешехода,8,0,8,0,1,0.029923538953557784
6,38,Наезд на препятствие,1,0,1,0,0,0.008218506617844255
6,38,Наезд на стоящее ТС,1,0,1,0,0,0.06362293809260729
6,38,Опрокидывание,5,0,5,0,0,0.02850894553239152
6,38,Падение пассажира,3,0,3,0,0,0.018750232115556185
6,38,Прочее,1,0,1,0,0,0.05844796397279669
6,38,Столкновение,7,0,8,0,1,0.023663443408650817
6,39,Наезд на велосипедиста,1,0,1,0,0,0.024325222374591414
6,39,Наезд на пешехода,7,2,6,0,1,0.021924714008991108
6,39,Наезд на препятствие,1,0,2,0,0,0.02259453296851737
6,39,Наезд на стоящее ТС,1,0,1,0,0,0.018758343776815775
6,39,Опрокидывание,1,0,1,0,0,0.029540546667554284
6,39,Столкновение,11,0,12,0,2,0.026308865138213223
6,40,Наезд на велосипедиста,3,0,3,0,0,0.028215949906927763
6,40,Наезд на пешехода,11,0,12,0,2,0.043758067191107086
6,40,Опрокидывание,2,0,2,0,0,0.018795585248749712
6,40,Падение пассажира,1,0,1,0,0,0.01560681394123827
6,40,Столкновение,9,0,10,0,1,0.02765080756268727
6,41,Наезд на велосипедиста,3,0,3,0,0,0.02738258768261224
6,41,Наезд на пешехода,4,1,4,0,1,0.022650654918387775
6,41,Наезд на препятствие,2,0,3,0,0,0.021152326617468173
6,41,Опрокидывание,1,0,1,0,0,0.007193445465463216
6,41,Столкновение,21,1,22,0,1,0.031600051423388155
6,42,Наезд на велосипедиста,2,0,2,0,2,0.048172193890328716
6,42,Наезд на пешехода,6,0,7,0,2,0.02063064399578279
6,42,Наезд на препятствие,1,0,1,0,0,0.008218506617844255
6,42,Наезд на стоящее ТС,2,0,2,0,1,0.043387993677384426
6,42,Опрокидывание,4,0,4,0,0,0.07867600672620423
6,42,Падение пассажира,4,0,4,0,1,0.03184863882595613
6,42,Столкновение,11,1,18,0,1,0.047980955992143096
6,43,Наезд на велосипедиста,3,0,3,0,0,0.018530616019769526
6,43,Наезд на пешехода,12,1,12,0,1,0.05201458281098569
6,43,Наезд на стоящее ТС,2,0,2,0,0,0.05542752981107635
6,43,Опрокидывание,1,0,1,0,0,0.08446640269488552
6,43,Падение пассажира,3,0,3,0,0,0.04650476956185098
6,43,Столкновение,16,0,20,0,1,0.028802203589309038
6,44,Наезд на велосипедиста,7,0,7,0,2,0.024649028035893035
6,44,Наезд на пешехода,9,0,9,0,3,0.02510738394999195
6,44,Наезд на препятствие,1,0,1,0,0,0.008838988016029344
6,44,Падение пассажира,1,0,1,0,0,0.050864558512867086
6,44,Столкновение,16,0,18,0,1,0.02430496253780808
6,45,Наезд на велосипедиста,2,0,2,0,0,0.03503105168223724
6,45,Наезд на препятствие,1,0,1,0,0,0.004814911928228141
6,45,Столкновение,2,0,2,0,0,0.07020336683585314
6,46,Наезд на велосипедиста,1,0,1,0,0,0.02557539954986519
6,46,Наезд на пешехода,7,0,7,0,0,0.018620779338629927
6,46,Наезд на препятствие,1,0,1,0,0,0.0343816738718093
6,46,Наезд на стоящее ТС,2,1,2,0,0,0.025058651517368642
6,46,Опрокидывание,2,0,2,0,0,0.040201972760027335
6,46,Падение пассажира,1,0,1,0,0,0.00862004719438068
6,46,Столкновение,15,0,17,0,1,0.027333090629882813
6,47,Наезд на велосипедиста,4,0,4,0,1,0.04700970001420644
6,47,Наезд на пешехода,12,1,11,0,4,0.043910743890968024
6,47,Наезд на препятствие,3,1,3,0,0,0.03136971467139317
6,47,Опрокидывание,1,0,1,0,0,0.004032154986297064
6,47,Падение пассажира,1,0,1,0,0,0.008241870006645556
6,47,Столкновение,26,2,28,0,5,0.021292907573777973
6,48,Наезд на велосипедиста,1,0,1,0,1,0.341856452636678
6,48,Наезд на препятствие,1,0,2,0,0,0.00670579786690376
6,48,Падение пассажира,1,0,1,0,0,0.0824848628407595
6,48,Столкновение,4,1,6,1,3,0.024906804935821553
6,49,Наезд на пешехода,6,1,5,0,1,0.0465611653192445
6,49,Наезд на препятствие,2,0,2,0,0,0.00804264035019991
6,49,Столкновение,13,0,17,0,1,0.02949035317023163
6,50,Наезд на велосипедиста,3,0,3,0,0,0.006586513541372643
6,50,Наезд на пешехода,9,0,9,0,1,0.03310396027047656
6,50,Опрокидывание,1,0,2,0,0,0.03367939510692834
6,50,Столкновение,18,0,19,0,1,0.01825970781898247
6,51,Наезд на велосипедиста,1,0,1,0,0,0.07767570077863055
6,51,Наезд на пешехода,9,0,11,0,4,0.024931931474758147
6,51,Опрокидывание,2,0,2,0,1,0.03621318061541568
6,51,Падение пассажира,2,0,2,0,0,0.010132755945321176
6,51,Прочее,1,0,1,0,0,0.10916948862163928
6,51,Столкновение,3,0,4,0,1,0.058685024332178454
6,52,Наезд на велосипедиста,2,0,2,0,0,0.023362669967021733
6,52,Наезд на пешехода,7,1,6,0,0,0.04444310790021685
6,52,Наезд на препятствие,2,0,3,0,0,0.04264262317029449
6,52,Наезд на стоящее ТС,1,0,1,0,0,0.004600571959054373
6,52,Падение пассажира,5,0,5,0,0,0.04237863674522774
6,52,Столкновение,16,1,17,0,0,0.02239429472531415
6,53,Наезд на пешехода,6,1,5,0,2,0.03644480730945896
6,53,Наезд на препятствие,1,0,1,0,0,0.017190048575392306
6,53,Наезд на стоящее ТС,3,0,3,0,0,0.012704208158517324
6,53,Столкновение,18,0,21,0,4,0.025096962886324365
6,54,Наезд на велосипедиста,2,0,2,0,0,0.025121874231441084
6,54,Наезд на пешехода,6,2,4,0,2,0.03730866300809022
6,54,Опрокидывание,2,0,2,0,0,0.07430375067950576
6,54,Падение пассажира,2,0,2,0,0,0.03224750619206831
6,54,Столкновение,10,0,11,0,1,0.04219633335273659
6,55,Наезд на велосипедиста,2,0,2,0,0,0.07593583933765302
6,55,Наезд на пешехода,6,0,6,0,0,0.021377847919607815
6,55,Наезд на препятствие,3,0,4,0,0,0.07280391546172141
6,55,Наезд на стоящее ТС,1,0,2,0,0,0.007625989460935364
6,55,Опрокидывание,3,1,2,0,0,0.05941628951545839
6,55,Падение пассажира,1,0,1,0,0,0.03768269291877679
6,55,Столкновение,23,1,31,0,0,0.044020621387198776
6,56,Наезд на пешехода,3,0,3,0,1,0.02330842433765383
6,56,Опрокидывание,1,0,1,0,0,0.04091778239415424
6,56,Падение пассажира,1,0,1,0,0,0.042082236655827
6,56,Столкновение,5,0,5,0,0,0.019309622292130176
6,57,Наезд на велосипедиста,1,0,1,0,0,0.004947745727853772
6,57,Наезд на пешехода,18,2,17,0,3,0.044858296546053264
6,57,Наезд на препятствие,3,0,3,0,1,0.023436018390240218
6,57,Наезд на стоящее ТС,3,1,2,0,0,0.03463956529215953
6,57,Падение пассажира,2,0,2,0,0,0.028082267146186432
6,57,Столкновение,27,1,33,0,5,0.038105071521503366
6,58,Наезд на велосипедиста,3,0,3,0,0,0.039676911566274405
6,58,Наезд на пешехода,6,0,7,0,3,0.023151579218556984
6,58,Наезд на препятствие,4,0,5,0,1,0.012853453032703603
6,58,Наезд на стоящее ТС,5,0,5,0,0,0.08596646459108917
6,58,Опрокидывание,2,0,2,0,0,0.05301916767462134
6,58,Падение пассажира,2,0,3,0,2,0.009754578757586053
6,58,Столкновение,23,0,30,0,1,0.026029042254028283
6,59,Наезд на велосипедиста,2,0,2,0,1,0.03330651380307691
6,59,Наезд на пешехода,7,0,7,0,1,0.03236215340224746
6,59,Наезд на препятствие,1,0,1,0,0,0.013966963176784003
6,59,Наезд на стоящее ТС,2,0,2,0,0,0.05380770770436122
6,59,Опрокидывание,2,0,2,0,0,0.003285722239224182
6,59,Падение пассажира,1,0,1,0,0,0.022555068439648357
6,59,Столкновение,9,0,13,0,3,0.02297474202625456
6,60,Наезд на велосипедиста,2,0,2,0,0,0.05031335338872123
6,60,Наезд на пешехода,9,0,9,0,1,0.02410756195317273
6,60,Наезд на препятствие,1,0,1,0,0,0.0016734647058567224
6,60,Наезд на стоящее ТС,1,0,1,0,0,0.01979891129313899
6,60,Опрокидывание,1,0,1,0,0,0.030105394208939734
6,60,Падение пассажира,2,0,2,0,0,0.030780930495562242
6,60,Столкновение,6,0,6,0,0,0.007649785509056153
6,61,Опрокидывание,1,1,0,0,0,1.0
6,61,Столкновение,1,0,3,0,3,0.17163239183833862
6,62,Наезд на велосипедиста,3,0,3,0,0,0.03856734521210422
6,62,Наезд на пешехода,5,0,5,0,0,0.013055336798264322
6,62,Наезд на препятствие,1,0,2,0,1,0.03741617974450406
6,62,Наезд на стоящее ТС,5,0,5,0,0,0.015501708806721238
6,62,Падение пассажира,1,0,1,0,0,0.049676279091332064
6,62,Столкновение,25,0,32,0,1,0.046564814348788806
6,63,Наезд на велосипедиста,3,0,3,0,0,0.03622287791989408
6,63,Наезд на пешехода,9,0,9,0,0,0.01609488847676151
6,63,Наезд на стоящее ТС,1,0,1,0,0,0.0025936562998883266
6,63,Опрокидывание,1,0,2,0,0,0.008968301683648407
6,63,Падение пассажира,5,0,6,0,0,0.02238468019067901
6,63,Столкновение,12,1,14,0,0,0.024557136043656877
6,64,Наезд на пешехода,8,0,8,0,1,0.04400633287170554
6,64,Наезд на препятствие,1,0,1,0,0,0.0677285195709407
6,64,Падение пассажира,1,0,1,0,0,0.03585585042366501
6,64,Столкновение,11,0,11,0,0,0.03177456482201805
6,65,Наезд на велосипедиста,3,0,3,0,0,0.03760048565968545
6,65,Наезд на пешехода,7,0,7,0,2,0.04330388056442406
6,65,Опрокидывание,2,0,2,0,1,0.07544770127550955
6,65,Столкновение,9,0,10,0,1,0.024901502099398298
6,66,Наезд на велосипедиста,1,0,1,0,0,0.010882551011125327
6,66,Наезд на пешехода,4,0,4,0,0,0.016865287826233546
6,66,Наезд на препятствие,3,1,2,0,0,0.019418499651404245
6,66,Наезд на стоящее ТС,3,0,4,0,0,0.03827428525871129
6,66,Опрокидывание,1,0,1,0,0,0.071288921127414
6,66,Падение пассажира,2,0,4,0,2,0.018000494180610192
6,66,Столкновение,25,3,29,1,2,0.03041272776173252
6,67,Наезд на пешехода,1,0,1,0,0,0.05284617223646891
6,67,Столкновение,1,0,1,0,0,0.006545041911987535
6,68,Наезд на велосипедиста,1,0,1,0,1,0.03549032028482562
6,68,Наезд на пешехода,9,0,10,0,3,0.028193280838288166
6,68,Наезд на стоящее ТС,3,0,5,0,0,0.07550334845432673
6,68,Опрокидывание,2,0,2,0,0,0.05304481293248468
6,68,Столкновение,15,0,19,0,6,0.03473739658041598
6,69,Наезд на велосипедиста,1,0,1,0,0,0.008729517605205012
6,69,Наезд на пешехода,6,0,6,0,1,0.023666994339977068
6,69,Наезд на препятствие,1,0,1,0,0,0.0488030795592544
6,69,Падение пассажира,2,0,2,0,0,0.04862729613289894
6,69,Прочее,1,1,0,0,0,0.05199568917903218
6,69,Столкновение,15,0,22,0,1,0.024683792859417648
6,70,Наезд на велосипедиста,3,0,3,0,2,0.05515716020886808
6,70,Наезд на пешехода,6,0,7,0,2,0.03582753672592203
6,70,Наезд на препятствие,2,2,0,0,0,0.017789940130029287
6,70,Наезд на стоящее ТС,1,0,1,0,0,0.034194182794427895
6,70,Опрокидывание,1,0,1,0,0,0.1115215847654081
6,70,Падение пассажира,1,0,1,0,0,0.007863692818910431
6,70,Столкновение,17,2,20,0,4,0.02662995186651503
6,71,Наезд на пешехода,6,0,8,0,1,0.023504242036383526
6,71,Наезд на стоящее ТС,2,0,3,0,0,0.0353240368374828
6,71,Опрокидывание,2,0,2,0,0,0.007193445465463216
6,71,Падение пассажира,4,0,4,0,0,0.023156946289422088
6,71,Столкновение,12,0,14,0,1,0.03387479892977023
6,72,Наезд на велосипедиста,3,0,3,0,0,0.0234133800126527
6,72,Наезд на пешехода,7,0,7,0,2,0.042843139634339104
6,72,Наезд на препятствие,1,0,1,0,0,0.03476165919974849
6,72,Падение пассажира,3,0,3,0,0,0.026340582107636998
6,72,Прочее,1,0,1,0,0,0.019588592435598674
6,72,Столкновение,13,0,14,0,3,0.014369499202749787
6,73,Наезд на велосипедиста,6,1,5,0,0,0.030588260215006397
6,73,Наезд на пешехода,20,3,19,1,4,0.02583732027671824
6,73,Наезд на препятствие,1,0,1,0,0,0.0028079962690620935
6,73,Наезд на стоящее ТС,1,0,1,0,0,0.03104779449783876
6,73,Опрокидывание,3,0,3,0,0,0.026130178992727186
6,73,Столкновение,15,0,18,0,0,0.024260722570062634
6,74,Наезд на велосипедиста,1,0,1,0,0,0.044523909246531254
6,74,Наезд на пешехода,10,1,11,0,3,0.028822526153884788
6,74,Наезд на препятствие,4,0,5,0,0,0.05971661210739357
6,74,Падение пассажира,1,0,1,0,0,0.05197849469167628
6,74,Столкновение,21,2,23,0,1,0.03728222449242687
6,75,Наезд на велосипедиста,3,0,4,0,0,0.05039365401377368
6,75,Наезд на пешехода,5,0,5,0,3,0.032363495270759254
6,75,Наезд на стоящее ТС,1,2,0,0,0,0.1306942215023965
6,75,Опрокидывание,3,0,3,0,0,0.04596622923754958
6,75,Падение пассажира,2,0,2,0,0,0.02292265556438888
6,75,Столкновение,18,0,21,0,2,0.022827308806024963
6,76,Наезд на пешехода,4,1,3,0,0,0.14812784091343634
6,76,Наезд на препятствие,1,0,1,0,0,0.009857489858744288
6,76,Наезд на стоящее ТС,3,0,5,0,0,0.05091598402573805
6,76,Падение пассажира,1,0,1,0,0,0.008241870006645556
6,76,Столкновение,9,1,10,0,1,0.025335726925268934
6,77,Наезд на велосипедиста,2,0,2,0,1,0.022613729706391916
6,77,Наезд на пешехода,1,0,1,0,0,0.008595164216749615
6,77,Наезд на стоящее ТС,1,0,1,0,0,0.009859009447574051
6,77,Падение пассажира,3,0,4,0,0,0.00862004719438068
6,77,Столкновение,5,0,5,0,0,0.0176746182389968
6,78,Столкновение,2,0,2,0,0,0.09096242458374688
6,80,Наезд на пешехода,4,0,4,0,3,0.04262172589772252
6,80,Наезд на препятствие,1,0,2,0,0,0.009857489858744288
6,80,Опрокидывание,1,1,1,0,0,0.007949799840933464
6,80,Столкновение,1,0,1,0,0,0.005575484651422342
6,81,Наезд на пешехода,1,0,1,0,0,0.009729695779954986
6,81,Наезд на препятствие,3,3,1,0,0,0.10573745796437369
6,81,Столкновение,2,0,3,0,0,0.007154801554551124
6,82,Наезд на пешехода,4,1,3,1,1,0.00888695059895598
6,82,Наезд на препятствие,2,0,2,0,0,0.004460671812720455
6,82,Падение пассажира,1,0,1,0,0,0.007485515631175308
6,82,Столкновение,6,0,7,0,4,0.014917810224705804
6,83,Наезд на велосипедиста,3,0,3,0,1,0.008225281354891511
6,83,Наезд на пешехода,9,0,10,0,2,0.05148643570533431
6,83,Наезд на препятствие,2,0,2,0,0,0.03463119178792897
6,83,Наезд на стоящее ТС,1,0,2,0,0,0.03574522207681733
6,83,Опрокидывание,1,0,1,0,0,0.000890707763925644
6,83,Падение пассажира,1,0,1,0,0,0.06268862377569671
6,83,Столкновение,14,0,17,0,0,0.06578102593763877
6,84,Наезд на велосипедиста,1,0,2,0,0,0.009864049168410383
6,84,Наезд на пешехода,19,1,18,0,4,0.046082180564905637
6,84,Наезд на препятствие,2,0,3,0,0,0.023771021803607236
6,84,Наезд на стоящее ТС,1,0,1,0,0,0.039436864285339865
6,84,Опрокидывание,2,0,2,0,1,0.005957045888768838
6,84,Падение пассажира,3,0,3,0,0,0.010022752439675327
6,84,Прочее,1,0,1,0,0,0.0558574476371018
6,84,Столкновение,15,0,17,0,0,0.022254269419807505
6,85,Наезд на пешехода,15,3,12,0,2,0.02764413536575737
6,85,Опрокидывание,2,0,2,0,0,0.005302559526787596
6,85,Падение пассажира,3,0,3,0,1,0.050970844299758726
6,85,Столкновение,19,0,22,0,2,0.0352969159286763
6,86,Наезд на велосипедиста,2,1,1,0,0,0.03857791123318248
6,86,Наезд на пешехода,3,1,3,0,3,0.02465468860309311
6,86,Опрокидывание,1,0,1,0,0,0.042695234514934746
6,86,Падение пассажира,1,0,2,0,0,0.06939626194502803
6,86,Столкновение,9,0,9,0,1,0.03612562379898359
6,87,Наезд на велосипедиста,3,0,3,0,0,0.052476019578343754
6,87,Наезд на пешехода,12,0,12,0,2,0.02847841016482773
6,87,Наезд на стоящее ТС,1,0,2,0,1,0.02894079034641141
6,87,Опрокидывание,3,0,3,0,1,0.016018537139229554
6,87,Столкновение,21,0,25,0,1,0.027872500451563663
6,88,Наезд на велосипедиста,10,0,12,0,0,0.03678584662786057
6,88,Наезд на пешехода,8,0,10,0,4,0.03723791502919118
6,88,Наезд на препятствие,2,3,7,0,1,0.05590271625253975
6,88,Наезд на стоящее ТС,2,0,2,0,0,0.04311909428044074
6,88,Опрокидывание,2,0,2,0,0,0.018473712594505854
6,88,Падение пассажира,1,0,1,0,0,0.008998224382115803
6,88,Прочее,1,0,1,0,0,0.16490011318776449
6,88,Столкновение,20,0,28,0,1,0.04519298474995233
6,89,Наезд на пешехода,6,0,7,0,2,0.013332844539491942
6,89,Опрокидывание,1,0,1,0,0,0.01462273478818634
6,89,Падение пассажира,1,0,1,0,0,0.0432526453950143
6,89,Столкновение,11,0,11,0,0,0.020535747671566826
6,90,Наезд на велосипедиста,1,0,1,0,0,0.052484469975825766
6,90,Наезд на пешехода,8,1,8,0,3,0.022863537340160705
6,90,Наезд на препятствие,1,0,2,0,0,0.24480370925605033
6,90,Наезд на стоящее ТС,2,0,2,0,0,0.002633649590247512
6,90,Прочее,1,0,1,0,0,0.10195393624078888
6,90,Столкновение,14,0,16,0,2,0.06639940987689806
6,91,Наезд на велосипедиста,4,0,4,0,1,0.014196172061014662
6,91,Наезд на пешехода,10,0,10,0,3,0.03120756375091585
6,91,Наезд на препятствие,6,0,8,0,1,0.0248105329586355
6,91,Наезд на стоящее ТС,1,1,1,0,0,0.11532656059354866
6,91,Опрокидывание,2,0,2,0,0,0.011487196234796304
6,91,Падение пассажира,1,0,1,0,0,0.0350960680164144
6,91,Столкновение,18,1,21,0,2,0.020978920880380628
6,92,Наезд на пешехода,4,1,3,0,1,0.029233183588417706
6,92,Наезд на препятствие,3,0,4,0,1,0.060680802210885
6,92,Наезд на стоящее ТС,1,0,1,0,0,0.006978722991538506
6,92,Опрокидывание,2,0,3,0,0,0.016004251839322556
6,92,Падение пассажира,1,0,1,0,0,0.0105109331330563
6,92,Столкновение,6,0,8,0,0,0.047002776225450675
6,92,Съезд с дороги,1,0,1,0,0,0.07598214968526033
6,93,Наезд на пешехода,2,1,1,0,1,0.019552124906731742
6,93,Опрокидывание,1,0,1,0,0,0.059565105528154874
6,93,Падение пассажира,3,0,3,0,0,0.03275161236237411
6,93,Столкновение,7,0,7,0,2,0.027648955863477213
6,94,Наезд на велосипедиста,2,0,2,0,0,0.0747164150377102
6,94,Наезд на пешехода,5,0,5,0,1,0.04879567734784966
6,94,Наезд на препятствие,2,1,1,0,0,0.016439100108078916
6,94,Наезд на стоящее ТС,2,0,3,0,0,0.020238980179307395
6,94,Опрокидывание,2,0,2,0,1,0.029840087581195072
6,94,Столкновение,7,0,14,0,0,0.030313036443065045
6,95,Наезд на велосипедиста,4,0,4,0,0,0.033290147720311095
6,95,Наезд на пешехода,10,1,9,0,2,0.0327966320943681
6,95,Наезд на препятствие,2,0,2,0,0,0.03849478916842096
6,95,Опрокидывание,2,0,2,0,0,0.04300149267027151
6,95,Столкновение,11,1,10,0,1,0.03294957676960315
6,96,Наезд на велосипедиста,1,0,1,0,0,0.018625023126435762
6,96,Наезд на пешехода,6,2,5,0,1,0.026140318948694317
6,96,Наезд на препятствие,1,0,1,0,0,0.12859667926212268
6,96,Наезд на стоящее ТС,1,0,1,0,0,0.003031976811547088
6,96,Столкновение,14,0,17,0,1,0.05430976080619802
6,97,Наезд на пешехода,4,0,4,0,2,0.028553374581719297
6,97,Столкновение,1,0,1,0,0,0.0692931332836838
6,98,Наезд на пешехода,4,0,5,0,1,0.03682714632779329
6,98,Опрокидывание,1,0,4,0,0,0.010169476033839964
6,98,Падение пассажира,4,0,4,0,0,0.03471224052701803
6,98,Столкновение,10,0,11,0,0,0.030323462846726046
6,99,Наезд на пешехода,2,0,2,0,0,0.03688068029418604
6,99,Опрокидывание,2,0,2,0,0,0.0686277433461297
6,99,Столкновение,7,2,7,1,0,0.05345412239080199
6,99,Съезд с дороги,1,0,1,0,0,0.508626667167189
6,100,Наезд на препятствие,2,0,6,0,3,0.19101215031234675
6,100,Столкновение,6,2,8,0,2,0.10822420672593104
6,100,Съезд с дороги,2,0,2,0,0,0.45691017420993607
6,101,Наезд на велосипедиста,1,0,1,0,0,0.03608143950952053
6,101,Наезд на пешехода,13,0,14,0,2,0.02586033381775325
6,101,Наезд на препятствие,2,0,2,0,0,0.005891428631188299
6,101,Наезд на стоящее ТС,1,0,1,0,0,0.009480832259838928
6,101,Столкновение,11,0,11,0,0,0.026809550286292515
6,102,Наезд на велосипедиста,2,0,2,0,0,0.00759498604199964
6,102,Наезд на пешехода,7,0,7,0,1,0.019531400302024094
6,102,Наезд на препятствие,1,0,1,0,0,0.04981030697154026
6,102,Столкновение,5,0,5,0,0,0.020676108640759076
6,103,Наезд на велосипедиста,4,0,4,0,0,0.02608592461205215
6,103,Наезд на пешехода,6,0,6,0,2,0.02416483772080592
6,103,Опрокидывание,4,0,4,0,0,0.039349390015715364
6,103,Падение пассажира,2,0,2,0,0,0.048524350992591905
6,103,Столкновение,13,0,15,0,2,0.026600224753202558
6,104,Наезд на велосипедиста,2,0,2,0,0,0.009995122902032732
6,104,Наезд на пешехода,7,1,6,0,0,0.01619846542968135
6,104,Наезд на препятствие,1,0,1,0,0,0.010371540023764572
6,104,Наезд на стоящее ТС,1,0,1,0,0,0.009344959282553767
6,104,Падение пассажира,2,0,2,0,0,0.013513375001419138
6,104,Столкновение,6,0,7,0,1,0.01701465312097322
6,105,Наезд на велосипедиста,2,0,2,0,0,0.024712093454750186
6,105,Наезд на пешехода,3,0,3,0,2,0.09633996308078052
6,105,Наезд на препятствие,1,0,2,0,0,0.05732686869407852
6,105,Наезд на стоящее ТС,1,0,1,0,0,0.004978749146789497
6,105,Опрокидывание,2,0,2,0,0,0.022700847542726298
6,105,Падение пассажира,1,0,1,0,0,0.01089079068235754
6,105,Столкновение,10,0,12,0,2,0.008297388902484836
6,106,Наезд на велосипедиста,8,0,8,0,2,0.02568528835734156
6,106,Наезд на пешехода,9,1,9,0,3,0.039975453872846456
6,106,Наезд на препятствие,2,0,2,0,0,0.015396724747058464
6,106,Наезд на стоящее ТС,1,0,1,0,0,0.006222368616068258
6,106,Падение пассажира,1,0,1,0,0,0.041096010040335
6,106,Прочее,1,0,1,0,0,0.0520507927821195
6,106,Столкновение,6,0,8,0,0,0.07130196757811967
6,107,Наезд на велосипедиста,3,0,3,0,1,0.042598757146406756
6,107,Наезд на пешехода,7,0,7,0,0,0.018531638751382615
6,107,Опрокидывание,1,0,1,0,0,0.04966688019532392
6,107,Столкновение,14,0,16,0,0,0.03495513068864631
6,108,Наезд на велосипедиста,3,0,3,0,0,0.06939920568038939
6,108,Наезд на пешехода,4,0,4,0,0,0.03408814256785585
6,108,Наезд на препятствие,1,0,1,0,0,0.06631202200724776
6,108,Опрокидывание,1,0,1,0,0,0.0034116735881119767
6,108,Падение пассажира,1,0,1,0,0,0.02589338422010874
6,108,Столкновение,10,0,11,0,0,0.01997997717678804
6,109,Наезд на велосипедиста,2,0,2,0,0,0.008055650381054854
6,109,Наезд на пешехода,5,0,5,0,1,0.022953338285464663
6,109,Падение пассажира,2,0,2,0,0,0.009754578757586053
6,109,Столкновение,5,0,6,0,0,0.02439940292146864
6,110,Наезд на велосипедиста,2,0,2,0,0,0.026925162848929034
6,110,Наезд на пешехода,17,0,17,0,4,0.03126849230870311
6,110,Наезд на препятствие,2,0,2,0,0,0.0193756851364827
6,110,Наезд на стоящее ТС,1,1,0,0,0,0.0043023813520376205
6,110,Опрокидывание,7,0,7,0,0,0.03944709224476338
6,110,Столкновение,21,0,22,0,1,0.02292767095825661
6,111,Наезд на велосипедиста,1,0,1,0,0,0.04510671324423029
6,111,Наезд на пешехода,12,0,13,0,3,0.028172486434903835
6,111,Наезд на препятствие,7,0,13,0,0,0.027350395063589057
6,111,Наезд на стоящее ТС,2,0,5,0,0,0.01643593904133677
6,111,Опрокидывание,1,0,1,0,0,0.08842680914670194
6,111,Столкновение,21,0,27,0,3,0.016584279380574513
6,113,Наезд на велосипедиста,1,0,1,0,0,0.008729517605205012
6,113,Наезд на пешехода,4,0,4,0,1,0.030116176634852786
6,113,Наезд на стоящее ТС,1,0,1,0,0,0.006520559223085011
6,113,Опрокидывание,3,0,3,0,0,0.010522714076658371
6,113,Падение пассажира,4,0,4,0,0,0.030405450187958434
6,113,Столкновение,13,2,15,0,0,0.04215904639406476
6,114,Наезд на велосипедиста,2,0,2,0,0,0.028556720752524033
6,114,Наезд на пешехода,6,0,7,0,3,0.04142366221255861
6,114,Наезд на препятствие,1,0,1,0,0,0.0628729745111356
6,114,Наезд на стоящее ТС,1,0,2,0,0,0.006949621666183488
6,114,Опрокидывание,2,0,2,0,0,0.19067880643883117
6,114,Падение пассажира,2,0,2,0,0,0.007107338443440184
6,114,Столкновение,8,0,10,0,0,0.09609171474580175
6,115,Наезд на пешехода,9,0,9,0,0,0.026953401099562426
6,115,Падение пассажира,2,0,2,0,0,0.06449558758906197
6,115,Столкновение,10,0,10,0,0,0.05129025492459458
6,116,Наезд на велосипедиста,3,0,3,0,0,0.0246081665049795
6,116,Наезд на пешехода,12,1,12,0,1,0.024731453000120477
6,116,Наезд на препятствие,1,0,1,0,0,0.009857489858744288
6,116,Наезд на стоящее ТС,3,2,2,0,0,0.014432384091768185
6,116,Опрокидывание,1,0,1,0,0,0.05535364639275194
6,116,Падение пассажира,4,0,5,0,0,0.03573077491706687
6,116,Столкновение,15,0,16,0,1,0.01833371107308069
6,117,Наезд на велосипедиста,2,0,2,0,1,0.01562130480674899
6,117,Наезд на пешехода,16,2,16,0,5,0.0193333101834638
6,117,Наезд на препятствие,3,0,3,0,0,0.08844491705663944
6,117,Падение пассажира,3,0,3,0,0,0.03700980096728484
6,117,Столкновение,24,0,27,0,3,0.032497799124140414
6,118,Наезд на велосипедиста,2,1,1,0,1,0.008797454093847593
6,118,Наезд на пешехода,8,1,7,0,1,0.03157208666882097
6,118,Наезд на стоящее ТС,1,1,2,0,1,0.06311591620530323
6,118,Падение пассажира,4,0,4,0,1,0.02356936209890015
6,118,Прочее,1,1,0,0,0,0.07181708776137526
6,118,Столкновение,8,0,11,0,0,0.027329978173769965
6,119,Наезд на велосипедиста,1,1,0,0,0,0.007514999461281268
6,119,Наезд на пешехода,8,1,7,0,2,0.034545424719448437
6,119,Наезд на препятствие,4,0,4,0,0,0.02890343609143923
6,119,Опрокидывание,2,0,2,0,1,0.05043474015757908
6,119,Столкновение,8,0,11,0,1,0.04687810457046354
