dtp_id,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m,sunrise_ts,sunset_ts,daylight_minutes,is_twilight,is_dark,is_daylight,day_of_week,is_weekend,is_holiday,holiday_name,season,ice_risk,low_visibility_flag,bad_weather_flag,dark_without_lights_flag
414518227,1.7,-3.3556988,none,0.0,5.0,19.576189,33.48,85.32011,992.3351,,2020-01-03 09:00:11.372750,2020-01-03 16:08:48.922687,428.62583228333335,0,0,1,4,0,1,Новогодние каникулы,winter,1,0,1,0
414528227,-0.45,-5.806938,none,0.0,5.0,20.26899,35.28,89.92649,987.5635,,2020-01-03 09:00:05.450700,2020-01-03 16:08:04.157290,427.9784431666667,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414531427,-0.35,-5.6747017,none,0.0,5.0,20.188908,35.28,90.26591,986.1667,,2020-01-03 09:00:29.501121,2020-01-03 16:08:42.846076,428.22241591666665,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414531627,0.15,-5.3596954,none,0.0,4.0,21.889065,38.519997,89.97371,988.2441,,2020-01-03 08:57:39.198883,2020-01-03 16:09:10.459743,431.5210143333333,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414535627,-0.8,-6.315004,none,0.0,4.0,21.166653,36.719997,90.89999,989.3681,,2020-01-03 08:58:14.917715,2020-01-03 16:08:15.620234,430.01170865,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414535827,-0.2,-5.5452623,none,0.0,5.0,20.3774,32.760002,89.616135,990.93524,,2020-01-03 08:59:15.547885,2020-01-03 16:08:43.525811,429.4662987666667,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414537427,-1.0,-6.635312,none,0.0,4.0,21.94524,40.32,91.8982,983.8769,,2020-01-03 08:57:56.429426,2020-01-03 16:10:02.220397,432.09651618333334,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414538627,1.45,-2.656963,none,0.0,5.0,13.910169,24.84,92.05353,995.34357,,2020-01-03 08:58:01.043668,2020-01-03 16:08:08.400330,430.1226110333333,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,0,1
414542227,-0.95,-6.2884407,none,0.0,5.0,19.681828,34.92,89.8869,984.74915,,2020-01-03 09:00:17.780369,2020-01-03 16:07:55.029094,427.62081208333336,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414542427,-1.3,-6.6851377,none,0.0,5.0,19.513195,33.839996,88.5345,985.3409,,2020-01-03 09:00:36.693239,2020-01-03 16:08:43.462382,428.11281905000004,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
415559627,1.3,-3.194125,none,0.0,5.0,16.78156,31.68,94.40388,991.32214,,2020-01-03 08:58:44.348135,2020-01-03 16:07:15.332956,428.5164136833333,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
415670027,0.15,-4.9576063,none,0.0,4.0,19.083395,33.839996,89.644485,990.3887,,2020-01-03 08:57:53.040514,2020-01-03 16:07:52.195434,429.98591533333337,0,1,0,4,0,1,Новогодние каникулы,winter,1,0,1,1
414672827,0.75,-4.4769344,none,0.0,6.0,18.388212,29.519999,75.99538,988.9018,,2020-01-05 08:58:41.430283,2020-01-05 16:11:08.375190,432.4490817833333,0,0,1,6,1,1,Новогодние каникулы,winter,1,0,1,0
414691627,-0.25,-4.5209913,none,0.0,5.0,11.113451,23.4,76.67891,996.5832,,2020-01-05 08:56:58.280680,2020-01-05 16:10:47.811800,433.82551866666665,0,1,0,6,1,1,Новогодние каникулы,winter,1,0,0,1
414706227,-0.65,-4.6728954,none,0.0,5.0,9.9571085,17.28,82.87033,991.2008,,2020-01-05 08:58:17.437255,2020-01-05 16:12:36.269038,434.31386305,0,1,0,6,1,1,Новогодние каникулы,winter,1,0,0,1
415229627,0.7,-4.551485,none,0.0,7.0,18.0036,35.28,72.66231,983.7288,,2020-01-05 09:01:29.269257,2020-01-05 16:11:20.342160,429.85121505,0,0,1,6,1,1,Новогодние каникулы,winter,1,0,1,0
414726227,-1.0,-4.8351946,none,0.0,6.0,6.8777895,14.4,71.78636,1005.6223,,2020-01-06 08:57:58.579300,2020-01-06 16:12:35.074994,434.60826156666667,0,0,1,0,0,1,Новогодние каникулы,winter,1,0,0,0
414712227,-2.15,-6.1747713,none,0.0,6.0,9.504273,16.919998,88.78962,1003.50775,,2020-01-06 08:58:53.707688,2020-01-06 16:13:36.756531,434.71748071666667,0,1,0,0,0,1,Новогодние каникулы,winter,0,0,0,1
414987027,1.2,-3.0703576,none,0.0,7.0,14.869351,26.64,92.70719,990.74445,,2020-01-09 08:56:32.634353,2020-01-09 16:18:07.517749,441.58138993333336,0,1,0,3,0,0,,winter,1,0,0,1
415020027,0.05,-4.3335476,none,0.0,8.0,14.118243,26.28,90.296394,994.86,,2020-01-10 08:56:32.236774,2020-01-10 16:20:23.511706,443.8545822,0,1,0,4,0,0,,winter,1,0,0,1
415019427,0.2,-4.3467946,none,0.0,7.0,15.141414,27.359999,88.66762,991.85187,,2020-01-10 08:55:25.964904,2020-01-10 16:20:04.405041,444.64066895,0,1,0,4,0,0,,winter,1,0,1,1
415060627,0.1,-4.687205,none,0.0,8.0,15.328561,29.88,79.35469,996.54834,,2020-01-10 08:54:53.392883,2020-01-10 16:18:15.145559,443.3625446,0,0,1,4,0,0,,winter,1,0,1,0
415006827,0.65,-4.061632,none,0.0,7.0,16.563911,26.64,87.73891,996.124,,2020-01-10 08:55:16.136255,2020-01-10 16:18:58.795253,443.7109833,0,1,0,4,0,0,,winter,1,0,1,1
414743627,-0.6,-4.2284656,none,0.0,6.0,5.2416787,14.04,68.14931,1005.9853,,2020-01-06 08:57:48.923079,2020-01-06 16:12:24.110598,434.58645865,0,0,1,0,0,1,Новогодние каникулы,winter,1,0,0,0
414754027,-2.2,-6.4727845,none,0.0,5.0,8.891343,15.84,70.45735,1003.8251,,2020-01-06 08:58:28.349449,2020-01-06 16:13:34.384547,435.10058496666664,0,1,0,0,0,1,Новогодние каникулы,winter,0,0,0,1
414756027,-2.2,-6.0335855,none,0.0,6.0,6.151683,10.799999,72.65122,1004.04895,,2020-01-06 08:57:01.485704,2020-01-06 16:11:51.644254,434.83597583333335,0,1,0,0,0,1,Новогодние каникулы,winter,0,0,0,1
414758627,-2.75,-7.040484,none,0.0,6.0,8.714677,15.119999,70.88779,1003.2353,,2020-01-06 08:59:12.980839,2020-01-06 16:12:45.720141,433.5456550333334,0,1,0,0,0,1,Новогодние каникулы,winter,0,0,0,1
414777427,-2.2,-6.507893,none,0.0,6.0,9.19939,15.4800005,71.00022,1004.862,,2020-01-06 08:58:45.659246,2020-01-06 16:12:52.145525,434.10810465000003,0,1,0,0,0,1,Новогодние каникулы,winter,0,0,0,1
414819627,-1.4,-4.9800453,none,0.0,6.0,4.6938257,9.0,70.62223,1006.9934,,2020-01-06 08:57:17.447169,2020-01-06 16:12:39.472352,435.36708638333334,0,0,1,0,0,1,Новогодние каникулы,winter,1,0,0,0
414953427,-1.7,-5.977935,none,0.0,6.0,9.19939,16.56,70.022865,1006.4127,,2020-01-06 08:58:22.262140,2020-01-06 16:11:34.018401,433.1959376833333,0,1,0,0,0,1,Новогодние каникулы,winter,1,0,0,1
415353827,-1.45,-5.323359,none,0.0,6.0,7.8625183,18.0,79.71537,1002.1955,,2020-01-06 08:57:41.333498,2020-01-06 16:13:17.167518,435.5972336666666,0,0,1,0,0,1,Новогодние каникулы,winter,1,0,0,0
415196627,-0.55,-4.2359676,snow,0.1,10.0,8.39657,21.599998,87.62469,988.3372,,2020-01-11 08:57:29.233565,2020-01-11 16:20:56.049384,443.4469303166667,0,0,1,5,1,0,,winter,1,0,0,0
415204827,-0.7,-4.627718,snow,0.3,11.0,10.703569,28.44,93.28002,989.62866,,2020-01-11 08:54:53.109491,2020-01-11 16:23:07.504098,448.23991011666664,0,0,1,5,1,0,,winter,1,0,0,0
415291627,-0.35,-4.5847583,snow,0.1,7.0,12.904882,23.759998,91.602875,1001.3088,,2020-01-08 08:57:34.851140,2020-01-08 16:14:55.980328,437.35215313333333,0,1,0,2,0,1,Новогодние каникулы,winter,1,0,0,1
414888227,0.15,-4.544072,none,0.0,6.0,16.055355,31.319998,88.33826,1005.8477,,2020-01-08 08:55:59.746227,2020-01-08 16:15:51.575878,439.8638275166667,0,0,1,2,0,1,Новогодние каникулы,winter,1,0,1,0
415046227,0.65,-3.8083513,none,0.0,8.0,15.124284,27.72,89.68479,992.9604,,2020-01-09 08:55:10.642255,2020-01-09 16:16:27.809857,441.2861267,0,1,0,3,0,0,,winter,1,0,1,1
414992627,1.05,-3.0734797,none,0.0,8.0,13.75558,24.48,93.03522,991.865,,2020-01-09 08:56:38.124967,2020-01-09 16:17:21.039433,440.71524109999996,0,1,0,3,0,0,,winter,1,0,0,1
414924427,-0.65,-6.221443,none,0.0,7.0,21.370783,41.039997,88.59247,989.97577,,2020-01-09 08:57:04.571447,2020-01-09 16:16:38.952961,439.57302523333334,0,1,0,3,0,0,,winter,1,0,1,1
414924627,-0.65,-6.5664973,none,0.0,6.0,23.333443,40.32,85.688995,997.2979,,2020-01-09 08:54:55.912092,2020-01-09 16:17:10.001311,442.2348203166667,0,1,0,3,0,0,,winter,1,0,1,1
414925827,-0.7,-6.663007,snow,0.6,8.0,23.740902,42.48,86.64215,989.4213,,2020-01-09 08:57:23.228051,2020-01-09 16:17:06.435098,439.72011745,0,1,0,3,0,0,,winter,1,0,1,1
414926027,-0.55,-6.5658073,snow,0.8,6.0,24.192429,43.56,86.33732,992.4538,,2020-01-09 08:54:48.458204,2020-01-09 16:16:22.188652,441.5621741333333,0,1,0,3,0,0,,winter,1,0,1,1
414949627,0.55,-4.2770267,snow,0.2,8.0,17.208603,31.68,87.40857,992.1122,,2020-01-09 08:54:52.813545,2020-01-09 16:16:35.618447,441.7134150333333,0,0,1,3,0,0,,winter,1,0,1,0
414951427,-0.55,-6.3630595,snow,0.1,7.0,22.66857,39.6,85.38286,994.00336,,2020-01-09 08:55:44.407044,2020-01-09 16:17:14.766251,441.50598678333336,0,0,1,3,0,0,,winter,1,0,1,0
414954627,-0.7,-6.9179254,snow,0.8,8.0,25.488914,42.48,86.64215,990.0442,,2020-01-09 08:55:58.560557,2020-01-09 16:17:01.938577,441.05630033333335,0,1,0,3,0,0,,winter,1,0,1,1
414956027,1.4,-3.2614934,none,0.0,7.0,16.923828,31.68,87.49058,990.9875,,2020-01-09 08:54:52.398655,2020-01-09 16:18:24.703508,443.5384142166667,0,0,1,3,0,0,,winter,1,0,1,0
414966027,1.4,-3.41896,none,0.0,8.0,18.0036,33.48,87.49058,988.1911,,2020-01-09 08:55:40.301770,2020-01-09 16:17:42.273950,442.03286966666667,0,0,1,3,0,0,,winter,1,0,1,0
414970027,1.9,-2.6618848,none,0.0,8.0,16.65754,30.239998,86.90594,990.4823,,2020-01-09 08:56:07.888882,2020-01-09 16:17:00.361531,440.87454414999996,0,0,1,3,0,0,,winter,1,0,1,0
414980827,1.35,-2.8467038,none,0.0,6.0,14.417988,27.0,92.04727,989.4811,,2020-01-09 08:54:58.071321,2020-01-09 16:18:45.687141,443.793597,0,1,0,3,0,0,,winter,1,0,0,1
414981827,1.2,-3.0703576,none,0.0,7.0,14.869351,26.64,92.70719,995.0559,,2020-01-09 08:57:22.189171,2020-01-09 16:17:33.413688,440.1870752833333,0,1,0,3,0,0,,winter,1,0,0,1
414985027,1.45,-3.008888,none,0.0,8.0,16.215992,25.919998,91.38974,995.96295,,2020-01-09 08:55:11.591026,2020-01-09 16:17:03.386685,441.8632609833333,0,1,0,3,0,0,,winter,1,0,1,1
414986227,0.85,-3.6852543,none,0.0,6.0,16.263872,29.16,92.35091,989.315,,2020-01-09 08:55:07.017861,2020-01-09 16:18:07.113017,443.00158593333333,0,1,0,3,0,0,,winter,1,0,1,1
414992827,1.15,-3.068266,none,0.0,8.0,14.512064,24.48,93.04072,991.6264,,2020-01-09 08:56:44.501371,2020-01-09 16:17:03.529943,440.31714286666664,0,1,0,3,0,0,,winter,1,0,0,1
414993427,0.8,-3.5412858,none,0.0,8.0,14.830076,24.119999,92.01276,991.3539,,2020-01-09 08:56:20.595504,2020-01-09 16:17:10.122708,440.8254534,0,1,0,3,0,0,,winter,1,0,0,1
414993827,0.7,-4.0854883,none,0.0,7.0,17.518356,30.239998,90.34565,992.74274,,2020-01-09 08:56:22.504195,2020-01-09 16:18:00.197701,441.6282251,0,1,0,3,0,0,,winter,1,0,1,1
415175427,-1.0,-7.2751455,snow,0.8,6.0,25.7041,47.88,87.256966,986.7326,,2020-01-09 08:55:53.150996,2020-01-09 16:18:39.153426,442.76670716666666,0,1,0,3,0,0,,winter,1,0,1,1
415190227,0.65,-4.187381,snow,0.1,8.0,17.377226,32.399998,87.41825,991.5522,,2020-01-09 08:55:46.658547,2020-01-09 16:16:34.501894,440.7973891166667,0,0,1,3,0,0,,winter,1,0,1,0
415658427,-0.6,-6.716658,snow,0.4,7.0,24.66197,42.48,85.06108,993.37524,,2020-01-09 08:55:41.766054,2020-01-09 16:17:22.792352,441.6837716333333,0,1,0,3,0,0,,winter,1,0,1,1
415791427,0.7,-4.4172096,snow,0.1,8.0,19.296133,31.319998,87.1036,994.5924,,2020-01-09 08:54:54.116226,2020-01-09 16:17:24.414865,442.50497731666667,0,0,1,3,0,0,,winter,1,0,1,0
419491027,0.95,-3.453547,none,0.0,8.0,15.517629,27.72,92.69278,994.94196,,2020-01-09 08:55:46.403508,2020-01-09 16:16:43.352140,440.94914386666665,0,1,0,3,0,0,,winter,1,0,1,1
414993027,1.05,-3.0734797,none,0.0,8.0,13.75558,24.48,93.03522,990.635,,2020-01-09 08:56:44.402557,2020-01-09 16:17:12.079827,440.46128783333336,0,1,0,3,0,0,,winter,1,0,0,1
414948827,0.0,-4.8989697,snow,0.3,8.0,17.31746,32.760002,88.324684,989.80597,,2020-01-09 08:56:44.477573,2020-01-09 16:16:37.050990,439.87622361666666,0,0,1,3,0,0,,winter,1,0,1,0
414988427,1.5,-2.804661,none,0.0,7.0,15.158522,24.84,91.062935,995.2501,,2020-01-09 08:55:50.183003,2020-01-09 16:17:18.115476,441.4655412166667,1,0,0,3,0,0,,winter,1,0,1,0
414944027,-0.65,-6.668671,snow,0.8,6.0,24.122686,43.92,86.32681,990.88336,,2020-01-09 08:54:41.641767,2020-01-09 16:17:32.982745,442.8556829666667,0,1,0,3,0,0,,winter,1,0,1,1
415544827,-1.4,-5.580616,none,0.0,9.0,11.923557,23.4,94.28158,993.6271,,2020-01-14 08:53:03.873630,2020-01-14 16:26:46.922947,453.7174886166667,0,1,0,1,0,0,,winter,1,0,0,1
415614427,-0.75,-4.858448,none,0.0,10.0,11.384198,19.08,89.57135,1005.0602,,2020-01-14 08:50:42.581685,2020-01-14 16:25:26.692249,454.73517606666667,0,1,0,1,0,0,,winter,1,0,0,1
415590427,0.45,-3.621891,none,0.0,9.0,12.57426,26.64,91.65572,1002.338,,2020-01-14 08:51:14.556103,2020-01-14 16:25:00.680229,453.7687354333333,0,1,0,1,0,0,,winter,1,0,0,1
415495227,-1.65,-6.6660614,none,0.0,9.0,16.808569,29.519999,89.497444,1001.65515,,2020-01-14 08:50:23.492506,2020-01-14 16:25:38.777409,455.2547483833333,0,1,0,1,0,0,,winter,1,0,1,1
415499827,-1.7,-6.545989,none,0.0,9.0,15.815435,28.8,91.173225,997.0585,,2020-01-14 08:50:50.190783,2020-01-14 16:25:02.526559,454.20559626666665,0,0,1,1,0,0,,winter,1,0,1,0
415581627,0.25,-3.8686006,none,0.0,9.0,12.496719,26.28,90.31159,1001.9026,,2020-01-14 08:49:50.628142,2020-01-14 16:24:48.901786,454.97122740000003,0,0,1,1,0,0,,winter,1,0,0,0
415593227,0.1,-3.6461234,none,0.0,9.0,10.239453,23.039999,93.32274,998.45197,,2020-01-14 08:52:49.182857,2020-01-14 16:25:46.142608,452.9493291833333,0,1,0,1,0,0,,winter,1,0,0,1
415599827,0.15,-3.8702579,none,0.0,10.0,12.0694,19.44,92.64634,1004.5233,,2020-01-14 08:50:59.334016,2020-01-14 16:25:46.165288,454.7805212,0,1,0,1,0,0,,winter,1,0,0,1
415612627,-0.6,-4.7250376,none,0.0,9.0,11.681987,20.16,89.91464,1001.6167,,2020-01-14 08:52:46.555479,2020-01-14 16:25:47.879350,453.02206451666666,0,1,0,1,0,0,,winter,1,0,0,1
415614627,-1.65,-5.6158323,none,0.0,9.0,9.693296,16.56,90.16584,995.2675,,2020-01-14 08:50:06.832793,2020-01-14 16:25:58.940581,455.86846313333336,0,0,1,1,0,0,,winter,1,0,0,0
415780627,0.15,-4.051024,none,0.0,9.0,13.358861,23.4,92.98532,995.49725,,2020-01-14 08:51:17.348375,2020-01-14 16:26:23.643945,455.10492616666664,0,1,0,1,0,0,,winter,1,0,0,1
419898227,-1.2,-5.679826,none,0.0,10.0,14.021525,22.68,93.25311,998.1298,,2020-01-14 08:51:05.448885,2020-01-14 16:25:24.822854,454.32289948333334,0,1,0,1,0,0,,winter,1,0,0,1
415481027,-1.7,-6.4968805,none,0.0,9.0,15.876775,29.16,94.26775,991.506,,2020-01-14 08:52:24.424260,2020-01-14 16:26:42.342290,454.2986338333333,0,1,0,1,0,0,,winter,1,0,1,1
415025027,0.05,-4.104668,none,0.0,7.0,12.261158,27.0,88.32921,1000.1214,,2020-01-10 08:54:03.746882,2020-01-10 16:18:50.092649,444.77242945,0,0,1,4,0,0,,winter,1,0,0,0
415056027,-0.6,-4.9079876,none,0.0,9.0,13.358861,26.28,92.94333,988.37823,,2020-01-10 08:58:14.606364,2020-01-10 16:18:57.698127,440.71819605,0,1,0,4,0,0,,winter,1,0,0,1
415062827,0.15,-4.7186794,none,0.0,8.0,15.84409,25.919998,78.77422,993.9951,,2020-01-10 08:55:38.012199,2020-01-10 16:18:37.971294,442.99931825,0,0,1,4,0,0,,winter,1,0,1,0
415088227,0.55,-3.6495295,none,0.0,7.0,12.287555,26.28,83.33088,995.21564,,2020-01-10 08:54:40.590493,2020-01-10 16:19:13.927998,444.5556250833333,0,0,1,4,0,0,,winter,1,0,0,0
415105027,0.25,-4.206665,none,0.0,7.0,14.33234,23.039999,87.05891,997.2773,,2020-01-10 08:55:15.334729,2020-01-10 16:18:59.605446,443.73784528333334,0,1,0,4,0,0,,winter,1,0,0,1
415109827,0.75,-3.2790284,none,0.0,8.0,11.212135,26.28,82.744644,996.36957,,2020-01-10 08:55:11.313118,2020-01-10 16:18:47.150323,443.59728675,0,0,1,4,0,0,,winter,1,0,0,0
415119227,-0.3,-3.4816923,none,0.0,7.0,5.5887027,16.56,90.60221,999.1825,,2020-01-10 08:55:51.484976,2020-01-10 16:19:31.888991,443.67340025,0,1,0,4,0,0,,winter,1,0,0,1
415119827,-0.3,-3.4816923,none,0.0,7.0,5.5887027,16.56,90.60221,995.3248,,2020-01-10 08:56:23.179134,2020-01-10 16:19:20.369288,442.9531692333333,0,1,0,4,0,0,,winter,1,0,0,1
415121227,0.25,-4.206665,none,0.0,8.0,14.33234,23.039999,87.05891,994.05426,,2020-01-10 08:55:33.947751,2020-01-10 16:18:40.566922,443.11031951666666,0,1,0,4,0,0,,winter,1,0,0,1
415139827,0.2,-4.0286303,none,0.0,7.0,12.768586,22.319998,87.37456,996.3531,,2020-01-10 08:54:59.581854,2020-01-10 16:19:12.772806,444.2198492,0,1,0,4,0,0,,winter,1,0,0,1
415143227,0.2,-3.8169665,none,0.0,6.0,11.269782,19.44,87.053925,991.82623,,2020-01-10 08:54:09.803185,2020-01-10 16:19:39.225894,445.4903784833333,0,1,0,4,0,0,,winter,1,0,0,1
415159227,-0.5,-3.9249492,none,0.0,7.0,7.208994,14.4,91.5929,991.4873,,2020-01-10 08:55:11.638915,2020-01-10 16:20:34.429461,445.37984243333335,0,1,0,4,0,0,,winter,1,0,0,1
415217427,0.3,-3.9881487,none,0.0,7.0,13.32,23.4,87.70574,996.6338,,2020-01-10 08:54:06.522939,2020-01-10 16:18:15.792070,444.1544855166667,0,1,0,4,0,0,,winter,1,0,0,1
415345027,0.05,-3.846899,none,0.0,6.0,10.446206,21.24,88.005066,983.4801,,2020-01-10 08:54:46.091356,2020-01-10 16:20:03.491961,445.2900100833333,0,1,0,4,0,0,,winter,1,0,0,1
415522227,0.7,-3.2593012,none,0.0,8.0,10.594036,25.919998,82.13066,991.35394,,2020-01-10 08:56:24.538055,2020-01-10 16:18:11.722947,441.7864148666667,0,0,1,4,0,0,,winter,1,0,0,0
416478627,0.05,-4.6774616,none,0.0,6.0,15.137133,28.44,81.13589,991.71576,,2020-01-10 08:54:12.924276,2020-01-10 16:19:55.611709,445.71145721666664,0,0,1,4,0,0,,winter,1,0,1,0
418004627,0.35,-3.7635198,none,0.0,7.0,12.074766,18.359999,87.068855,996.93713,,2020-01-10 08:55:10.716582,2020-01-10 16:18:57.720109,443.7833921166667,0,1,0,4,0,0,,winter,1,0,0,1
420598427,0.1,-4.555938,none,0.0,8.0,14.471821,27.359999,79.65027,994.7137,,2020-01-10 08:56:01.222795,2020-01-10 16:18:23.494291,442.37119160000003,0,0,1,4,0,0,,winter,1,0,0,0
415019827,-0.05,-3.862411,none,0.0,7.0,10.594036,20.880001,93.65648,994.4233,,2020-01-10 08:54:47.209310,2020-01-10 16:21:27.879446,446.67783560000004,0,1,0,4,0,0,,winter,1,0,0,1
415247227,-4.0,-7.8058453,none,0.0,10.0,7.2,19.44,94.51594,998.7625,,2020-01-12 08:53:45.091766,2020-01-12 16:23:13.985062,449.4815549333333,0,1,0,6,1,0,,winter,0,0,0,1
415431227,0.05,-6.6848726,none,0.0,10.0,28.174458,51.839996,76.15837,992.2538,,2020-01-12 08:53:13.257899,2020-01-12 16:21:34.420254,448.35270591666665,0,1,0,6,1,0,,winter,1,0,1,1
415035827,0.15,-4.0356565,none,0.0,8.0,13.1041975,21.96,91.971664,995.26483,,2020-01-10 08:55:20.598999,2020-01-10 16:18:31.864090,443.1877515166667,0,1,0,4,0,0,,winter,1,0,0,1
415082227,0.4,-3.2996082,none,0.0,6.0,8.905908,20.880001,84.54963,991.81726,,2020-01-10 08:54:15.527221,2020-01-10 16:20:23.162982,446.12726268333336,1,0,0,4,0,0,,winter,1,0,0,0
415166427,-0.55,-4.355434,snow,0.7,8.0,10.446206,17.28,96.41586,996.9504,,2020-01-11 08:53:10.429342,2020-01-11 16:20:18.288863,447.13099201666665,1,0,1,5,1,0,,winter,1,0,0,0
415307827,0.05,-6.9716573,none,0.0,10.0,29.651413,49.68,72.81005,990.4705,,2020-01-12 08:53:34.279587,2020-01-12 16:22:08.761530,448.57469905,0,0,1,6,1,0,,winter,1,0,1,0
415310027,-0.5,-7.0852575,none,0.0,10.0,27.06472,54.0,78.67274,988.7735,,2020-01-12 08:52:33.942088,2020-01-12 16:23:48.327206,451.23975196666663,1,0,0,6,1,0,,winter,1,0,1,0
415321227,-0.55,-6.8612537,none,0.0,10.0,25.952478,43.199997,84.43776,988.4629,,2020-01-12 08:53:57.979964,2020-01-12 16:21:57.366061,447.9897682833333,0,1,0,6,1,0,,winter,1,0,1,1
415335827,0.5,-5.1958933,snow,0.1,10.0,23.263912,41.039997,88.36983,985.28436,,2020-01-12 08:54:23.492672,2020-01-12 16:21:27.668145,447.06959121666665,0,1,0,6,1,0,,winter,1,0,1,1
415347227,-0.5,-7.727978,none,0.0,10.0,30.827856,48.96,74.08759,992.2558,,2020-01-12 08:53:50.673556,2020-01-12 16:22:17.693293,448.45032894999997,0,0,1,6,1,0,,winter,1,0,1,0
415399027,-1.85,-8.786119,none,0.0,10.0,28.515089,52.92,79.354675,991.0037,,2020-01-12 08:52:30.950853,2020-01-12 16:23:16.617084,450.76110385,0,0,1,6,1,0,,winter,1,0,1,0
415404627,-3.9,-7.262682,none,0.0,10.0,3.8939953,15.4800005,91.36227,1001.6187,,2020-01-12 08:53:48.956638,2020-01-12 16:21:21.625564,447.5444821,0,1,0,6,1,0,,winter,0,0,0,1
415177227,-0.75,-4.827904,snow,0.8,7.0,12.0694,20.519999,96.05743,987.5392,,2020-01-11 08:54:09.881932,2020-01-11 16:21:24.444158,447.24270376666664,0,0,1,5,1,0,,winter,1,0,0,0
415192027,-0.7,-4.8120103,snow,1.0,9.0,12.303366,23.039999,95.70768,989.81647,,2020-01-11 08:54:32.816885,2020-01-11 16:21:40.794333,447.1329574666667,0,0,1,5,1,0,,winter,1,0,0,0
415216227,-2.05,-6.095591,none,0.0,10.0,10.239453,16.919998,92.86111,995.95465,,2020-01-11 08:54:29.535927,2020-01-11 16:20:10.665193,445.68548776666665,0,1,0,5,1,0,,winter,0,0,0,1
415236627,-0.65,-5.064825,snow,0.5,9.0,14.186923,25.199999,93.97041,992.9606,,2020-01-11 08:52:56.188079,2020-01-11 16:20:58.807116,448.0436506166667,0,0,1,5,1,0,,winter,1,0,0,0
415259427,-3.45,-8.027227,none,0.0,10.0,12.6462,23.4,92.08452,999.5194,,2020-01-11 08:54:02.091272,2020-01-11 16:20:06.206920,446.0685941333333,0,1,0,5,1,0,,winter,0,0,0,1
415270827,-0.45,-4.1666903,snow,0.3,10.0,9.021574,20.519999,89.92649,995.0786,,2020-01-11 08:54:40.987915,2020-01-11 16:19:37.711759,444.9453974,0,0,1,5,1,0,,winter,1,0,0,0
415305027,-2.95,-7.7247353,none,0.0,10.0,14.440443,23.759998,92.4622,998.1272,,2020-01-11 08:54:51.370664,2020-01-11 16:20:34.777835,445.72345285,0,1,0,5,1,0,,winter,0,0,0,1
415305827,-2.2,-6.4512253,none,0.0,10.0,11.5199995,19.44,92.85252,995.6452,,2020-01-11 08:54:49.816057,2020-01-11 16:20:19.624362,445.4968050833333,0,1,0,5,1,0,,winter,0,0,0,1
415315827,-0.65,-4.8408656,snow,0.4,10.0,12.413477,20.16,92.2595,997.98114,,2020-01-11 08:53:29.969597,2020-01-11 16:20:26.642966,446.94455615,0,0,1,5,1,0,,winter,1,0,0,0
415659427,-0.9,-4.318148,none,0.0,8.0,7.208994,12.24,94.65188,995.801,,2020-01-11 08:54:39.170667,2020-01-11 16:19:54.085190,445.24857538333333,0,1,0,5,1,0,,winter,1,0,0,1
416242827,-0.75,-4.827904,snow,0.8,7.0,12.0694,20.519999,96.05743,996.08594,,2020-01-11 08:54:42.690058,2020-01-11 16:20:55.258940,446.20948136666664,0,0,1,5,1,0,,winter,1,0,0,0
418078027,-2.4,-6.7934303,none,0.0,10.0,12.324414,24.48,92.84105,998.6375,,2020-01-11 08:55:02.043588,2020-01-11 16:19:50.739278,444.81159483333334,0,1,0,5,1,0,,winter,0,0,0,1
415864427,0.45,-5.8528996,none,0.0,9.0,27.722336,48.6,90.65738,1006.7238,,2020-01-15 08:49:21.876915,2020-01-15 16:27:30.723460,458.14744241666665,0,0,1,2,0,0,,winter,1,0,1,0
415685827,0.8,-5.9744034,snow,0.1,9.0,31.056128,51.48,89.044716,1003.8652,,2020-01-15 08:50:36.331133,2020-01-15 16:27:39.454624,457.0520581833333,0,0,1,2,0,0,,winter,1,0,1,0
415318627,-1.5,-8.190932,none,0.0,10.0,26.987997,47.519997,78.515236,995.0927,,2020-01-12 08:52:07.775293,2020-01-12 16:21:12.571602,449.07993848333336,0,0,1,6,1,0,,winter,1,0,1,0
415453427,1.6,-3.3567047,none,0.0,10.0,19.523155,32.039997,89.76074,986.613,,2020-01-13 08:52:39.945328,2020-01-13 16:23:47.674263,451.12881558333333,0,0,1,0,0,0,,winter,1,0,1,0
